crm_id,cust_id,lifecycle_stage,customer_manager,vip_tier,churn_risk_score,last_contact_date,contact_preference
CRM885508,C004565,成熟期,张伟,金卡,0,2026-07-10,APP Push
CRM021331,C004566,成熟期,吴芳,普通,0,2026-05-19,电话
CRM795370,C004567,成熟期,张伟,钻石,9,2026-06-21,邮件
CRM156243,C004568,成长期,陈晓燕,钻石,0,2026-06-13,短信
CRM864833,C004569,成熟期,陈晓燕,金卡,5,2026-05-16,邮件
CRM492210,C004570,成熟期,林雪梅,普通,5,2026-07-06,短信
CRM124352,C004571,成熟期,林雪梅,金卡,0,2026-06-09,APP Push
CRM450226,C004572,成熟期,王建国,金卡,4,2026-07-07,邮件
CRM560716,C004573,成熟期,林雪梅,金卡,2,2026-07-09,APP Push
CRM665941,C004574,成熟期,周涛,普通,25,2026-07-05,短信
CRM399443,C004575,成熟期,李娟,金卡,5,2026-07-03,短信
CRM380335,C004576,成熟期,周涛,普通,23,2025-11-09,APP Push
CRM538445,C004577,成熟期,刘志强,普通,35,2026-04-16,短信
CRM722425,C004578,成熟期,马晓雯,普通,0,2026-06-19,短信
CRM269687,C004579,成熟期,郑刚,普通,3,2026-06-15,APP Push
CRM773001,C004580,成熟期,罗玲,普通,42,2025-10-07,APP Push
CRM563529,C004581,成熟期,周涛,金卡,8,2026-05-23,APP Push
CRM960208,C004582,成熟期,李娟,普通,33,2025-12-03,邮件
CRM136588,C004583,成熟期,刘志强,金卡,0,2026-06-26,短信
CRM274167,C004584,成熟期,钱丽华,白金,1,2026-06-10,短信
CRM644793,C004585,成长期,孙磊,普通,35,2025-09-05,邮件
CRM759581,C004586,成熟期,陈晓燕,白金,4,2026-06-22,短信
CRM049285,C004587,成熟期,钱丽华,普通,5,2026-05-17,短信
CRM174183,C004588,成熟期,黄海波,金卡,1,2026-06-26,APP Push
CRM481567,C004589,成长期,郑刚,金卡,0,2026-07-13,电话
CRM355964,C004590,成熟期,钱丽华,白金,0,2026-05-23,邮件
CRM183606,C004591,成熟期,李娟,金卡,0,2026-06-04,APP Push
CRM797048,C004592,成熟期,陈晓燕,钻石,30,2026-06-16,电话
CRM752907,C004593,沉睡期,赵敏,普通,74,2025-10-08,APP Push
CRM655406,C004594,成熟期,马晓雯,白金,0,2026-05-21,邮件
CRM380205,C004595,沉睡期,罗玲,金卡,70,2025-10-09,APP Push
CRM775480,C004596,成熟期,孙磊,普通,28,2026-06-26,邮件
CRM795864,C004597,成熟期,赵敏,钻石,5,2026-06-22,电话
CRM408525,C004598,沉睡期,郑刚,金卡,68,2025-11-21,短信
CRM719684,C004599,成熟期,赵敏,金卡,0,2026-05-29,APP Push
CRM049825,C004600,成熟期,陈晓燕,金卡,0,2026-05-25,邮件
CRM084758,C004601,成熟期,刘志强,钻石,18,2025-08-01,电话
CRM041735,C004602,成熟期,王建国,普通,0,2026-06-21,邮件
CRM436031,C004603,成长期,李娟,白金,0,2026-06-13,APP Push
CRM810239,C004604,成熟期,赵敏,金卡,21,2025-10-13,短信
CRM710849,C004605,沉睡期,吴芳,金卡,70,2025-08-05,APP Push
CRM434328,C004606,成熟期,林雪梅,普通,3,2026-05-19,短信
CRM223626,C004607,沉睡期,马晓雯,金卡,67,2025-12-23,APP Push
CRM172967,C004608,成长期,周涛,金卡,5,2026-05-30,电话
CRM728218,C004609,成熟期,周涛,金卡,2,2026-06-21,短信
CRM634333,C004610,成熟期,钱丽华,白金,0,2026-06-18,短信
CRM023329,C004611,成熟期,黄海波,金卡,24,2026-06-12,电话
CRM549389,C004612,成熟期,刘志强,普通,21,2025-10-31,邮件
CRM536176,C004613,成长期,赵敏,普通,6,2026-06-30,APP Push
CRM931397,C004614,成长期,钱丽华,金卡,0,2026-07-12,APP Push
CRM555153,C004615,沉睡期,赵敏,金卡,73,2026-03-17,APP Push
CRM882612,C004616,成长期,罗玲,白金,2,2026-06-26,邮件
CRM136832,C004617,成熟期,周涛,白金,25,2026-06-04,邮件
CRM673845,C004618,成熟期,罗玲,金卡,2,2026-06-28,APP Push
CRM293360,C004619,成熟期,马晓雯,金卡,20,2025-11-12,APP Push
CRM114441,C004620,成熟期,孙磊,普通,0,2026-05-22,APP Push
CRM399262,C004621,成熟期,陈晓燕,普通,4,2026-06-02,APP Push
CRM719674,C004622,成熟期,赵敏,金卡,29,2025-10-23,邮件
CRM585421,C004623,成熟期,林雪梅,白金,4,2026-05-18,短信
CRM111002,C004624,成熟期,马晓雯,金卡,5,2026-06-24,APP Push
CRM192922,C004625,成熟期,黄海波,金卡,0,2026-06-15,短信
CRM778602,C004626,成熟期,周涛,白金,0,2026-06-24,短信
CRM465300,C004627,成熟期,陈晓燕,白金,0,2026-05-18,APP Push
CRM846500,C004628,成熟期,赵敏,普通,0,2026-06-21,APP Push
CRM832637,C004629,沉睡期,黄海波,白金,75,2025-10-22,APP Push
CRM179363,C004630,成熟期,郑刚,金卡,9,2026-06-14,电话
CRM963421,C004631,成熟期,吴芳,普通,46,2026-04-02,短信
CRM388842,C004632,沉睡期,何志明,金卡,69,2025-12-02,短信
CRM430972,C004633,成熟期,李娟,金卡,0,2026-07-02,电话
CRM577239,C004634,沉睡期,赵敏,普通,66,2025-07-23,APP Push
CRM247213,C004635,成熟期,周涛,普通,9,2026-07-05,邮件
CRM595120,C004636,成熟期,林雪梅,白金,0,2026-05-21,短信
CRM222849,C004637,成熟期,何志明,金卡,0,2026-05-26,APP Push
CRM726051,C004638,成熟期,黄海波,普通,3,2026-05-19,APP Push
CRM735082,C004639,成熟期,罗玲,金卡,17,2026-02-01,短信
CRM242218,C004640,成熟期,刘志强,金卡,0,2026-05-21,APP Push
CRM278153,C004641,成熟期,周涛,普通,0,2026-07-11,短信
CRM809456,C004642,成熟期,王建国,普通,0,2026-05-23,邮件
CRM026927,C004643,成熟期,刘志强,普通,9,2026-06-24,APP Push
CRM610407,C004644,成熟期,刘志强,金卡,33,2025-11-13,邮件
CRM191975,C004645,成熟期,王建国,钻石,10,2026-06-10,APP Push
CRM224031,C004646,成熟期,罗玲,金卡,22,2026-01-20,电话
CRM026435,C004647,成熟期,周涛,金卡,0,2026-05-17,APP Push
CRM884523,C004648,成熟期,陈晓燕,金卡,21,2025-08-03,APP Push
CRM114957,C004649,成熟期,张伟,金卡,28,2025-11-01,电话
CRM387975,C004650,新户,李娟,金卡,1,2026-05-26,APP Push
CRM182265,C004651,成熟期,孙磊,普通,10,2026-06-29,邮件
CRM364000,C004652,成长期,周涛,普通,1,2026-06-29,邮件
CRM197071,C004653,成熟期,刘志强,金卡,6,2026-07-01,邮件
CRM045857,C004654,新户,马晓雯,普通,12,2026-07-01,APP Push
CRM636822,C004655,成熟期,林雪梅,普通,6,2026-07-07,短信
CRM610183,C004656,成熟期,钱丽华,普通,0,2026-06-27,短信
CRM259779,C004657,成熟期,马晓雯,白金,4,2026-07-11,短信
CRM314928,C004658,成熟期,王建国,普通,9,2026-06-13,短信
CRM321035,C004659,成熟期,马晓雯,金卡,0,2026-06-30,APP Push
CRM625846,C004660,成熟期,钱丽华,普通,9,2026-06-06,邮件
CRM341377,C004661,成熟期,刘志强,金卡,7,2026-06-16,APP Push
CRM577838,C004662,成熟期,何志明,金卡,0,2026-06-12,短信
CRM431384,C004663,沉睡期,张伟,金卡,75,2025-10-01,短信
CRM423194,C004664,成熟期,李娟,钻石,0,2026-06-26,邮件
CRM918966,C004665,成熟期,吴芳,金卡,0,2026-05-27,短信
CRM570938,C004666,成熟期,钱丽华,钻石,0,2026-05-29,APP Push
CRM212727,C004667,成熟期,陈晓燕,白金,9,2026-06-06,APP Push
CRM649287,C004668,新户,何志明,普通,40,2026-07-02,电话
CRM096862,C004669,成熟期,何志明,金卡,0,2026-07-06,APP Push
CRM260565,C004670,新户,陈晓燕,金卡,14,2026-06-11,APP Push
CRM749691,C004671,成熟期,钱丽华,白金,10,2026-06-12,短信
CRM946669,C004672,成长期,周涛,白金,21,2025-12-15,短信
CRM268125,C004673,成长期,赵敏,金卡,0,2026-07-11,邮件
CRM293470,C004674,成熟期,马晓雯,金卡,0,2026-05-23,APP Push
CRM077149,C004675,成熟期,周涛,普通,4,2026-06-14,APP Push
CRM971581,C004676,成熟期,何志明,普通,0,2026-07-06,APP Push
CRM062445,C004677,成熟期,何志明,金卡,0,2026-07-11,电话
CRM501704,C004678,成熟期,李娟,金卡,1,2026-05-22,APP Push
CRM768251,C004679,成熟期,郑刚,普通,0,2026-06-26,邮件
CRM614805,C004680,成熟期,吴芳,金卡,0,2026-06-01,APP Push
CRM195882,C004681,新户,林雪梅,白金,16,2026-06-17,APP Push
CRM637592,C004682,成熟期,李娟,普通,0,2026-06-09,邮件
CRM897163,C004683,成熟期,王建国,金卡,8,2026-06-05,电话
CRM341011,C004684,成熟期,罗玲,金卡,0,2026-06-03,APP Push
CRM791869,C004685,成熟期,钱丽华,金卡,0,2026-06-26,邮件
CRM640175,C004686,成熟期,张伟,白金,5,2026-05-23,邮件
CRM759238,C004687,成熟期,孙磊,金卡,5,2026-06-27,APP Push
CRM101602,C004688,成熟期,张伟,金卡,4,2026-05-22,APP Push
CRM818629,C004689,成熟期,钱丽华,金卡,8,2026-07-14,APP Push
CRM770177,C004690,成熟期,黄海波,金卡,0,2026-05-27,短信
CRM996644,C004691,沉睡期,孙磊,金卡,72,2026-03-25,短信
CRM856508,C004692,成熟期,周涛,金卡,0,2026-06-28,APP Push
CRM140173,C004693,沉睡期,王建国,普通,69,2025-08-27,电话
CRM587783,C004694,沉睡期,陈晓燕,金卡,62,2025-09-21,短信
CRM405669,C004695,成长期,罗玲,普通,3,2026-05-20,APP Push
CRM487121,C004696,成熟期,郑刚,白金,0,2026-07-03,短信
CRM857090,C004697,成熟期,林雪梅,金卡,0,2026-06-16,APP Push
CRM088008,C004698,成熟期,钱丽华,金卡,0,2026-06-05,邮件
CRM484735,C004699,沉睡期,钱丽华,普通,65,2026-03-10,邮件
CRM033377,C004700,成熟期,张伟,金卡,7,2026-06-07,APP Push
CRM509161,C004701,成熟期,黄海波,普通,9,2026-07-12,短信
CRM312125,C004702,沉睡期,马晓雯,金卡,57,2025-10-13,APP Push
CRM087612,C004703,成熟期,马晓雯,普通,47,2025-11-20,电话
CRM789039,C004704,成熟期,黄海波,普通,3,2026-06-05,APP Push
CRM420744,C004705,成熟期,郑刚,金卡,18,2025-11-24,APP Push
CRM253921,C004706,成熟期,郑刚,金卡,1,2026-06-20,APP Push
CRM804970,C004707,沉睡期,马晓雯,白金,63,2025-10-17,邮件
CRM061731,C004708,沉睡期,孙磊,金卡,64,2025-08-10,电话
CRM791748,C004709,成长期,吴芳,普通,23,2025-10-15,短信
CRM534016,C004710,成熟期,孙磊,白金,4,2026-06-20,APP Push
CRM297947,C004711,成熟期,周涛,普通,0,2026-07-10,APP Push
CRM152728,C004712,成熟期,张伟,金卡,34,2025-11-24,短信
CRM243656,C004713,成熟期,钱丽华,钻石,6,2026-06-30,邮件
CRM726893,C004714,成熟期,陈晓燕,金卡,4,2026-06-28,APP Push
CRM163814,C004715,成熟期,罗玲,普通,0,2026-05-18,邮件
CRM300552,C004716,成熟期,周涛,白金,0,2026-07-08,APP Push
CRM033030,C004717,成长期,周涛,白金,0,2026-05-18,短信
CRM179758,C004718,成长期,赵敏,金卡,0,2026-05-29,APP Push
CRM789721,C004719,成熟期,张伟,金卡,2,2026-06-17,短信
CRM180252,C004720,沉睡期,马晓雯,普通,84,2025-12-21,邮件
CRM664291,C004721,成熟期,罗玲,普通,0,2026-06-24,短信
CRM863136,C004722,成熟期,林雪梅,普通,10,2026-05-29,短信
CRM830943,C004723,成熟期,吴芳,金卡,0,2026-07-14,邮件
CRM803446,C004724,成熟期,马晓雯,金卡,0,2026-05-17,短信
CRM346045,C004725,新户,黄海波,白金,17,2026-07-03,电话
CRM574589,C004726,成熟期,马晓雯,白金,1,2026-06-23,APP Push
CRM945467,C004727,沉睡期,何志明,普通,56,2025-11-26,APP Push
CRM447015,C004728,成长期,赵敏,金卡,31,2025-07-21,短信
CRM265333,C004729,新户,刘志强,金卡,14,2026-05-27,APP Push
CRM386593,C004730,成熟期,何志明,金卡,0,2026-07-14,短信
CRM246605,C004731,成长期,钱丽华,白金,0,2026-07-14,短信
CRM919712,C004732,成熟期,林雪梅,白金,16,2025-08-31,短信
CRM912360,C004733,成熟期,李娟,白金,5,2026-06-09,电话
CRM165359,C004734,成熟期,郑刚,金卡,10,2026-06-21,APP Push
CRM603932,C004735,成熟期,孙磊,普通,0,2026-06-15,APP Push
CRM465335,C004736,成长期,钱丽华,普通,5,2026-06-15,短信
CRM187379,C004737,沉睡期,李娟,普通,55,2026-01-04,邮件
CRM601177,C004738,成长期,马晓雯,普通,26,2026-02-04,短信
CRM058725,C004739,成熟期,周涛,普通,6,2026-06-30,APP Push
CRM856046,C004740,成熟期,林雪梅,金卡,27,2025-12-01,APP Push
CRM517750,C004741,成长期,刘志强,白金,7,2026-06-10,邮件
CRM703843,C004742,成熟期,王建国,普通,0,2026-05-23,APP Push
CRM561591,C004743,成熟期,周涛,普通,0,2026-05-28,APP Push
CRM518607,C004744,成熟期,吴芳,金卡,6,2026-05-28,APP Push
CRM372230,C004745,成熟期,陈晓燕,普通,1,2026-06-21,短信
CRM803954,C004746,成熟期,王建国,普通,1,2026-06-09,APP Push
CRM327031,C004747,新户,林雪梅,白金,8,2026-06-18,短信
CRM993334,C004748,成熟期,刘志强,普通,35,2025-09-05,邮件
CRM822984,C004749,成熟期,孙磊,普通,0,2026-07-02,APP Push
CRM780797,C004750,沉睡期,周涛,金卡,70,2026-03-16,邮件
CRM040852,C004751,成熟期,马晓雯,普通,0,2026-05-24,短信
CRM079762,C004752,成熟期,陈晓燕,钻石,0,2026-07-14,APP Push
CRM701867,C004753,成熟期,张伟,金卡,28,2025-09-19,APP Push
CRM102160,C004754,成熟期,李娟,金卡,2,2026-06-20,邮件
CRM116130,C004755,成熟期,何志明,白金,3,2026-06-04,邮件
CRM868413,C004756,成长期,何志明,金卡,8,2026-07-08,APP Push
CRM469897,C004757,成熟期,孙磊,白金,0,2026-06-10,APP Push
CRM656607,C004758,成长期,何志明,普通,34,2025-10-27,短信
CRM625083,C004759,成熟期,陈晓燕,普通,31,2025-11-22,邮件
CRM089811,C004760,沉睡期,吴芳,金卡,57,2026-02-17,电话
CRM119251,C004761,成熟期,黄海波,金卡,5,2026-07-04,APP Push
CRM780451,C004762,成熟期,郑刚,金卡,8,2026-06-22,短信
CRM793496,C004763,成熟期,周涛,金卡,0,2026-06-06,邮件
CRM778957,C004764,沉睡期,赵敏,白金,71,2026-04-12,短信
CRM252418,C004765,成长期,刘志强,普通,4,2026-06-27,短信
CRM286823,C004766,成熟期,陈晓燕,普通,0,2026-07-01,APP Push
CRM531431,C004767,成熟期,张伟,金卡,0,2026-06-17,电话
CRM732050,C004768,沉睡期,马晓雯,普通,74,2025-10-28,电话
CRM061822,C004769,成熟期,何志明,普通,0,2026-07-01,APP Push
CRM520908,C004770,成熟期,孙磊,普通,0,2026-07-04,短信
CRM622864,C004771,成熟期,罗玲,金卡,4,2026-07-06,邮件
CRM746926,C004772,成熟期,周涛,普通,9,2026-05-23,邮件
CRM972600,C004773,成熟期,林雪梅,金卡,0,2026-07-10,电话
CRM545897,C004774,成熟期,孙磊,普通,4,2026-07-14,APP Push
CRM435199,C004775,成长期,林雪梅,金卡,0,2026-06-06,APP Push
CRM731658,C004776,新户,陈晓燕,普通,3,2026-06-09,短信
CRM463373,C004777,成熟期,李娟,普通,0,2026-07-06,短信
CRM728492,C004778,成长期,吴芳,金卡,0,2026-06-10,APP Push
CRM320743,C004779,成熟期,罗玲,白金,2,2026-07-12,APP Push
CRM610788,C004780,成熟期,孙磊,白金,6,2026-06-07,APP Push
CRM968342,C004781,成熟期,郑刚,白金,0,2026-06-02,短信
CRM861278,C004782,新户,王建国,普通,2,2026-06-02,短信
CRM137700,C004783,成熟期,王建国,金卡,10,2026-07-09,APP Push
CRM721704,C004784,成熟期,罗玲,普通,6,2026-06-08,短信
CRM010660,C004785,成长期,钱丽华,金卡,5,2026-07-04,APP Push
CRM374284,C004786,成熟期,吴芳,金卡,5,2026-06-26,邮件
CRM562903,C004787,成熟期,孙磊,普通,1,2026-05-23,APP Push
CRM915365,C004788,成长期,何志明,金卡,0,2026-05-17,短信
CRM824387,C004789,成长期,孙磊,白金,4,2026-06-05,短信
CRM181917,C004790,沉睡期,马晓雯,金卡,70,2025-11-14,短信
CRM161509,C004791,成熟期,林雪梅,金卡,0,2026-06-14,电话
CRM957744,C004792,沉睡期,周涛,金卡,72,2025-08-31,APP Push
CRM790632,C004793,成长期,刘志强,普通,0,2026-06-14,短信
CRM451831,C004794,成熟期,马晓雯,白金,0,2026-06-06,邮件
CRM948516,C004795,成熟期,罗玲,金卡,0,2026-06-09,邮件
CRM148041,C004796,沉睡期,郑刚,白金,74,2026-03-21,短信
CRM458910,C004797,成熟期,吴芳,金卡,0,2026-07-01,APP Push
CRM475403,C004798,新户,黄海波,普通,0,2026-05-17,APP Push
CRM668610,C004799,新户,黄海波,普通,9,2026-06-29,邮件
CRM048546,C004800,成熟期,周涛,钻石,5,2026-05-28,APP Push
CRM915707,C004801,成熟期,李娟,金卡,7,2026-06-03,APP Push
CRM920379,C004802,成长期,王建国,普通,35,2025-09-25,邮件
CRM214117,C004803,成熟期,何志明,白金,6,2026-05-16,APP Push
CRM697133,C004804,成熟期,刘志强,白金,0,2026-05-29,短信
CRM228736,C004805,成熟期,何志明,普通,0,2026-06-30,APP Push
CRM554404,C004806,成熟期,黄海波,普通,0,2026-05-28,邮件
CRM998272,C004807,成熟期,李娟,金卡,7,2026-07-04,短信
CRM667741,C004808,成熟期,刘志强,金卡,31,2026-03-03,APP Push
CRM934158,C004809,沉睡期,赵敏,金卡,72,2025-08-11,邮件
CRM383646,C004810,新户,孙磊,普通,7,2026-05-16,APP Push
CRM053602,C004811,沉睡期,黄海波,金卡,69,2025-12-30,邮件
CRM788802,C004812,成熟期,吴芳,金卡,6,2026-06-13,邮件
CRM469001,C004813,沉睡期,王建国,普通,55,2026-03-16,APP Push
CRM963404,C004814,成长期,钱丽华,普通,0,2026-06-06,短信
CRM230150,C004815,沉睡期,张伟,金卡,60,2025-09-02,APP Push
CRM743133,C004816,成熟期,王建国,普通,2,2026-06-30,APP Push
CRM578143,C004817,成长期,赵敏,普通,0,2026-06-05,APP Push
CRM426739,C004818,沉睡期,赵敏,金卡,68,2025-12-25,短信
CRM923239,C004819,成长期,林雪梅,金卡,26,2026-06-29,APP Push
CRM551875,C004820,成熟期,钱丽华,普通,0,2026-07-09,邮件
CRM133604,C004821,成熟期,郑刚,普通,0,2026-05-19,APP Push
CRM326307,C004822,成熟期,刘志强,白金,3,2026-05-22,短信
CRM675207,C004823,成长期,罗玲,金卡,0,2026-05-22,APP Push
CRM879853,C004824,成熟期,李娟,普通,1,2026-05-17,短信
CRM661338,C004825,成熟期,赵敏,金卡,4,2026-06-26,邮件
CRM825470,C004826,成熟期,林雪梅,金卡,0,2026-06-29,邮件
CRM010731,C004827,新户,郑刚,白金,5,2026-06-09,APP Push
CRM414112,C004828,成熟期,张伟,白金,33,2026-03-07,短信
CRM205992,C004829,沉睡期,黄海波,金卡,67,2026-04-08,电话
CRM351107,C004830,成长期,钱丽华,普通,0,2026-05-16,APP Push
CRM107952,C004831,成熟期,钱丽华,普通,6,2026-06-01,APP Push
CRM710877,C004832,沉睡期,刘志强,普通,61,2026-03-04,APP Push
CRM767722,C004833,成熟期,张伟,普通,0,2026-06-16,短信
CRM215682,C004834,成熟期,郑刚,白金,0,2026-05-30,邮件
CRM661338,C004835,成熟期,何志明,金卡,0,2026-05-16,邮件
CRM109347,C004836,成熟期,刘志强,白金,4,2026-06-18,APP Push
CRM486624,C004837,成熟期,罗玲,普通,7,2026-06-01,APP Push
CRM006776,C004838,成长期,张伟,白金,0,2026-05-27,短信
CRM819561,C004839,成熟期,黄海波,金卡,0,2026-07-13,短信
CRM223392,C004840,成熟期,马晓雯,金卡,23,2025-10-14,邮件
CRM159390,C004841,成熟期,郑刚,普通,9,2026-05-22,短信
CRM481145,C004842,新户,林雪梅,普通,11,2026-07-09,APP Push
CRM651023,C004843,成熟期,陈晓燕,白金,5,2026-06-18,短信
CRM972840,C004844,成熟期,郑刚,金卡,5,2026-05-31,短信
CRM085779,C004845,成熟期,孙磊,普通,3,2026-06-23,短信
CRM712506,C004846,成熟期,陈晓燕,金卡,3,2026-07-05,短信
CRM892187,C004847,成熟期,罗玲,金卡,7,2026-06-07,APP Push
CRM507344,C004848,成长期,刘志强,白金,6,2026-06-20,邮件
CRM013034,C004849,成熟期,李娟,金卡,18,2025-12-02,短信
CRM407807,C004850,成熟期,钱丽华,白金,0,2026-06-24,电话
CRM126112,C004851,新户,陈晓燕,金卡,13,2026-06-17,APP Push
CRM353897,C004852,成熟期,林雪梅,金卡,0,2026-07-05,APP Push
CRM088278,C004853,成熟期,王建国,白金,9,2026-05-20,APP Push
CRM911842,C004854,成长期,孙磊,钻石,0,2026-05-25,邮件
CRM906387,C004855,沉睡期,罗玲,金卡,67,2025-07-27,APP Push
CRM800218,C004856,成熟期,王建国,普通,0,2026-07-08,短信
CRM832306,C004857,成熟期,陈晓燕,金卡,0,2026-07-05,APP Push
CRM880727,C004858,成熟期,吴芳,普通,0,2026-06-07,APP Push
CRM230120,C004859,成熟期,郑刚,金卡,0,2026-06-18,APP Push
CRM321174,C004860,成长期,李娟,金卡,0,2026-06-04,短信
CRM782062,C004861,成熟期,何志明,金卡,18,2025-08-22,短信
CRM433016,C004862,成熟期,刘志强,普通,6,2026-06-16,APP Push
CRM075889,C004863,成熟期,刘志强,普通,2,2026-06-29,邮件
CRM670285,C004864,成熟期,郑刚,普通,9,2026-07-14,短信
CRM541037,C004865,成熟期,张伟,金卡,9,2026-06-26,短信
CRM168679,C004866,成熟期,林雪梅,钻石,6,2026-06-09,APP Push
CRM595309,C004867,成熟期,李娟,白金,23,2025-11-06,短信
CRM229556,C004868,成长期,赵敏,白金,21,2025-12-28,短信
CRM344552,C004869,沉睡期,赵敏,金卡,59,2025-11-14,短信
CRM599215,C004870,成熟期,黄海波,金卡,0,2026-06-30,邮件
CRM823068,C004871,成熟期,陈晓燕,普通,0,2026-06-27,短信
CRM343611,C004872,成熟期,黄海波,金卡,0,2026-06-15,APP Push
CRM631782,C004873,成熟期,林雪梅,普通,37,2026-02-02,APP Push
CRM037957,C004874,成熟期,赵敏,普通,9,2026-07-07,短信
CRM965475,C004875,沉睡期,何志明,普通,59,2025-11-03,短信
CRM274347,C004876,成熟期,林雪梅,钻石,21,2025-10-05,邮件
CRM963501,C004877,成熟期,黄海波,普通,0,2026-05-19,短信
CRM646851,C004878,成熟期,马晓雯,白金,19,2025-09-14,APP Push
