cust_id,oneid,event_type,event_detail,event_time
C004276,UID004276,search,搜索'积分兑换',2026-07-05T00:00:00+08:00
C004277,UID004277,search,搜索'汇率',2026-06-19T08:00:00+08:00
C004277,UID004277,service,额度调整申请,2026-07-04T20:00:00+08:00
C004277,UID004277,search,搜索'账单查询',2026-06-30T20:00:00+08:00
C004277,UID004277,transaction,消费 5233元,2026-06-20T18:00:00+08:00
C004278,UID004278,search,搜索'出境游',2026-06-25T06:00:00+08:00
C004279,UID004279,transaction,消费 2688元,2026-07-09T08:00:00+08:00
C004279,UID004279,transaction,消费 6933元,2026-06-29T05:00:00+08:00
C004279,UID004279,transaction,消费 4096元,2026-06-19T14:00:00+08:00
C004279,UID004279,search,搜索'汇率',2026-06-20T20:00:00+08:00
C004280,UID004280,service,投诉反馈,2026-07-11T22:00:00+08:00
C004280,UID004280,transaction,消费 7459元,2026-07-05T09:00:00+08:00
C004280,UID004280,search,搜索'积分兑换',2026-06-21T13:00:00+08:00
C004280,UID004280,service,客服咨询分期,2026-07-09T01:00:00+08:00
C004281,UID004281,browse,浏览分期计算器,2026-07-09T12:00:00+08:00
C004281,UID004281,campaign_click,点击ApplePay返现活动推送,2026-07-02T07:00:00+08:00
C004281,UID004281,campaign_click,点击ApplePay返现活动推送,2026-07-15T17:00:00+08:00
C004281,UID004281,search,搜索'优惠券',2026-06-20T08:00:00+08:00
C004282,UID004282,transaction,消费 3399元,2026-06-27T01:00:00+08:00
C004282,UID004282,campaign_click,点击暑期出行活动推送,2026-07-11T19:00:00+08:00
C004282,UID004282,campaign_click,点击双十一活动推送,2026-06-26T18:00:00+08:00
C004283,UID004283,campaign_click,点击ApplePay返现活动推送,2026-07-14T06:00:00+08:00
C004283,UID004283,service,投诉反馈,2026-07-13T09:00:00+08:00
C004283,UID004283,transaction,消费 5720元,2026-07-16T23:00:00+08:00
C004283,UID004283,transaction,消费 3065元,2026-07-16T04:00:00+08:00
C004284,UID004284,browse,浏览账单详情,2026-07-08T22:00:00+08:00
C004284,UID004284,campaign_click,点击暑期出行活动推送,2026-06-27T12:00:00+08:00
C004284,UID004284,campaign_click,点击ApplePay返现活动推送,2026-06-25T09:00:00+08:00
C004284,UID004284,campaign_click,点击暑期出行活动推送,2026-07-12T03:00:00+08:00
C004285,UID004285,browse,浏览分期计算器,2026-06-18T04:00:00+08:00
C004285,UID004285,transaction,消费 4524元,2026-06-22T21:00:00+08:00
C004285,UID004285,transaction,消费 198元,2026-06-25T05:00:00+08:00
C004285,UID004285,transaction,消费 2725元,2026-06-17T22:00:00+08:00
C004286,UID004286,transaction,消费 7622元,2026-06-20T04:00:00+08:00
C004286,UID004286,transaction,消费 7875元,2026-07-16T07:00:00+08:00
C004286,UID004286,transaction,消费 7565元,2026-06-24T11:00:00+08:00
C004286,UID004286,search,搜索'积分兑换',2026-06-19T01:00:00+08:00
C004287,UID004287,transaction,消费 4880元,2026-06-30T09:00:00+08:00
C004287,UID004287,browse,浏览权益商城,2026-07-01T17:00:00+08:00
C004288,UID004288,search,搜索'优惠券',2026-06-28T08:00:00+08:00
C004289,UID004289,search,搜索'账单查询',2026-06-19T15:00:00+08:00
C004289,UID004289,search,搜索'分期费率',2026-07-03T21:00:00+08:00
C004290,UID004290,transaction,消费 4613元,2026-07-03T19:00:00+08:00
C004290,UID004290,campaign_click,点击ApplePay返现活动推送,2026-06-25T01:00:00+08:00
C004291,UID004291,search,搜索'账单查询',2026-07-13T13:00:00+08:00
C004291,UID004291,campaign_click,点击ApplePay返现活动推送,2026-06-22T11:00:00+08:00
C004291,UID004291,search,搜索'提额',2026-06-28T11:00:00+08:00
C004291,UID004291,transaction,消费 5401元,2026-06-26T11:00:00+08:00
C004292,UID004292,search,搜索'优惠券',2026-07-11T03:00:00+08:00
C004292,UID004292,service,投诉反馈,2026-06-18T11:00:00+08:00
C004293,UID004293,search,搜索'出境游',2026-06-21T18:00:00+08:00
C004293,UID004293,service,投诉反馈,2026-06-23T18:00:00+08:00
C004293,UID004293,campaign_click,点击ApplePay返现活动推送,2026-06-22T11:00:00+08:00
C004293,UID004293,service,客服咨询分期,2026-07-11T06:00:00+08:00
C004293,UID004293,campaign_click,点击ApplePay返现活动推送,2026-07-14T18:00:00+08:00
C004294,UID004294,search,搜索'账单查询',2026-06-20T19:00:00+08:00
C004294,UID004294,transaction,消费 7623元,2026-06-23T06:00:00+08:00
C004294,UID004294,search,搜索'提额',2026-06-25T10:00:00+08:00
C004295,UID004295,service,客服咨询分期,2026-07-10T14:00:00+08:00
C004295,UID004295,campaign_click,点击暑期出行活动推送,2026-07-11T20:00:00+08:00
C004295,UID004295,search,搜索'提额',2026-06-20T02:00:00+08:00
C004295,UID004295,service,投诉反馈,2026-06-25T03:00:00+08:00
C004296,UID004296,search,搜索'出境游',2026-07-13T06:00:00+08:00
C004296,UID004296,browse,浏览权益商城,2026-06-28T03:00:00+08:00
C004297,UID004297,browse,浏览分期计算器,2026-06-30T08:00:00+08:00
C004297,UID004297,browse,浏览分期计算器,2026-07-13T07:00:00+08:00
C004297,UID004297,transaction,消费 3878元,2026-07-05T11:00:00+08:00
C004297,UID004297,transaction,消费 5614元,2026-07-16T09:00:00+08:00
C004298,UID004298,campaign_click,点击ApplePay返现活动推送,2026-07-16T21:00:00+08:00
C004299,UID004299,transaction,消费 6125元,2026-06-23T16:00:00+08:00
C004299,UID004299,transaction,消费 7706元,2026-07-02T19:00:00+08:00
C004299,UID004299,transaction,消费 4722元,2026-07-15T08:00:00+08:00
C004299,UID004299,browse,浏览权益商城,2026-06-29T03:00:00+08:00
C004300,UID004300,search,搜索'提额',2026-06-25T21:00:00+08:00
C004300,UID004300,search,搜索'汇率',2026-07-02T15:00:00+08:00
C004300,UID004300,campaign_click,点击暑期出行活动推送,2026-06-21T06:00:00+08:00
C004300,UID004300,service,客服咨询分期,2026-07-12T20:00:00+08:00
C004300,UID004300,service,额度调整申请,2026-06-29T11:00:00+08:00
C004301,UID004301,service,投诉反馈,2026-07-08T17:00:00+08:00
C004301,UID004301,campaign_click,点击双十一活动推送,2026-06-27T16:00:00+08:00
C004302,UID004302,transaction,消费 4871元,2026-07-09T13:00:00+08:00
C004302,UID004302,campaign_click,点击暑期出行活动推送,2026-06-22T19:00:00+08:00
C004302,UID004302,search,搜索'优惠券',2026-06-19T20:00:00+08:00
C004303,UID004303,search,搜索'汇率',2026-07-14T12:00:00+08:00
C004303,UID004303,service,额度调整申请,2026-07-05T21:00:00+08:00
C004303,UID004303,search,搜索'积分兑换',2026-07-02T16:00:00+08:00
C004303,UID004303,service,客服咨询分期,2026-06-22T19:00:00+08:00
C004303,UID004303,browse,浏览境外消费专区,2026-07-10T03:00:00+08:00
C004304,UID004304,service,投诉反馈,2026-07-07T10:00:00+08:00
C004304,UID004304,campaign_click,点击ApplePay返现活动推送,2026-06-25T03:00:00+08:00
C004304,UID004304,service,投诉反馈,2026-06-17T14:00:00+08:00
C004304,UID004304,search,搜索'提额',2026-07-10T17:00:00+08:00
C004305,UID004305,browse,浏览权益商城,2026-07-04T08:00:00+08:00
C004306,UID004306,browse,浏览境外消费专区,2026-06-24T20:00:00+08:00
C004307,UID004307,browse,浏览境外消费专区,2026-07-15T05:00:00+08:00
C004307,UID004307,search,搜索'积分兑换',2026-07-09T23:00:00+08:00
C004307,UID004307,browse,浏览账单详情,2026-06-18T02:00:00+08:00
C004307,UID004307,service,客服咨询分期,2026-06-27T03:00:00+08:00
C004308,UID004308,service,客服咨询分期,2026-06-18T17:00:00+08:00
C004308,UID004308,transaction,消费 7938元,2026-06-28T05:00:00+08:00
C004308,UID004308,search,搜索'汇率',2026-06-27T16:00:00+08:00
C004308,UID004308,browse,浏览境外消费专区,2026-06-24T09:00:00+08:00
C004308,UID004308,transaction,消费 1840元,2026-06-26T16:00:00+08:00
C004309,UID004309,campaign_click,点击双十一活动推送,2026-06-28T09:00:00+08:00
C004309,UID004309,transaction,消费 1855元,2026-07-09T11:00:00+08:00
C004310,UID004310,service,客服咨询分期,2026-07-13T05:00:00+08:00
C004311,UID004311,service,额度调整申请,2026-06-26T23:00:00+08:00
C004311,UID004311,search,搜索'优惠券',2026-06-27T08:00:00+08:00
C004311,UID004311,service,投诉反馈,2026-06-19T07:00:00+08:00
C004311,UID004311,search,搜索'分期费率',2026-06-17T04:00:00+08:00
C004312,UID004312,service,客服咨询分期,2026-06-21T03:00:00+08:00
C004312,UID004312,service,投诉反馈,2026-06-18T12:00:00+08:00
C004312,UID004312,campaign_click,点击ApplePay返现活动推送,2026-06-28T18:00:00+08:00
C004312,UID004312,search,搜索'优惠券',2026-07-15T14:00:00+08:00
C004312,UID004312,browse,浏览分期计算器,2026-07-04T09:00:00+08:00
C004313,UID004313,transaction,消费 1129元,2026-07-02T16:00:00+08:00
C004313,UID004313,search,搜索'汇率',2026-06-17T04:00:00+08:00
C004313,UID004313,service,额度调整申请,2026-06-18T08:00:00+08:00
C004314,UID004314,service,投诉反馈,2026-07-13T10:00:00+08:00
C004314,UID004314,search,搜索'优惠券',2026-07-10T10:00:00+08:00
C004315,UID004315,service,投诉反馈,2026-06-21T15:00:00+08:00
C004315,UID004315,service,投诉反馈,2026-06-20T10:00:00+08:00
C004315,UID004315,search,搜索'积分兑换',2026-07-08T17:00:00+08:00
C004316,UID004316,campaign_click,点击ApplePay返现活动推送,2026-06-28T17:00:00+08:00
C004316,UID004316,search,搜索'账单查询',2026-07-02T14:00:00+08:00
C004316,UID004316,search,搜索'账单查询',2026-06-18T08:00:00+08:00
C004317,UID004317,search,搜索'提额',2026-07-15T20:00:00+08:00
C004317,UID004317,search,搜索'账单查询',2026-06-17T08:00:00+08:00
C004317,UID004317,transaction,消费 7141元,2026-06-29T21:00:00+08:00
C004317,UID004317,service,额度调整申请,2026-07-15T19:00:00+08:00
C004318,UID004318,transaction,消费 615元,2026-07-08T15:00:00+08:00
C004318,UID004318,search,搜索'出境游',2026-07-16T19:00:00+08:00
C004319,UID004319,search,搜索'出境游',2026-07-09T06:00:00+08:00
C004320,UID004320,service,投诉反馈,2026-07-16T04:00:00+08:00
C004321,UID004321,transaction,消费 7216元,2026-06-17T08:00:00+08:00
C004321,UID004321,campaign_click,点击ApplePay返现活动推送,2026-06-17T18:00:00+08:00
C004322,UID004322,campaign_click,点击ApplePay返现活动推送,2026-06-23T05:00:00+08:00
C004323,UID004323,service,客服咨询分期,2026-07-09T17:00:00+08:00
C004323,UID004323,campaign_click,点击暑期出行活动推送,2026-07-10T17:00:00+08:00
C004324,UID004324,search,搜索'出境游',2026-07-12T18:00:00+08:00
C004325,UID004325,browse,浏览分期计算器,2026-07-11T21:00:00+08:00
C004325,UID004325,browse,浏览境外消费专区,2026-07-16T23:00:00+08:00
C004325,UID004325,transaction,消费 818元,2026-07-12T16:00:00+08:00
C004325,UID004325,service,投诉反馈,2026-07-07T01:00:00+08:00
C004325,UID004325,service,额度调整申请,2026-07-16T00:00:00+08:00
C004326,UID004326,campaign_click,点击暑期出行活动推送,2026-06-25T08:00:00+08:00
C004326,UID004326,transaction,消费 5709元,2026-07-08T10:00:00+08:00
C004326,UID004326,service,投诉反馈,2026-06-28T00:00:00+08:00
C004327,UID004327,campaign_click,点击双十一活动推送,2026-07-16T01:00:00+08:00
C004327,UID004327,service,投诉反馈,2026-07-04T06:00:00+08:00
C004328,UID004328,campaign_click,点击ApplePay返现活动推送,2026-07-16T16:00:00+08:00
C004328,UID004328,search,搜索'出境游',2026-06-25T07:00:00+08:00
C004328,UID004328,search,搜索'出境游',2026-06-20T04:00:00+08:00
C004328,UID004328,service,客服咨询分期,2026-06-23T05:00:00+08:00
C004328,UID004328,service,投诉反馈,2026-06-29T19:00:00+08:00
C004329,UID004329,service,额度调整申请,2026-07-11T01:00:00+08:00
C004329,UID004329,transaction,消费 1600元,2026-06-28T08:00:00+08:00
C004329,UID004329,service,客服咨询分期,2026-07-07T14:00:00+08:00
C004329,UID004329,service,客服咨询分期,2026-07-08T23:00:00+08:00
C004329,UID004329,transaction,消费 2234元,2026-07-04T07:00:00+08:00
C004330,UID004330,search,搜索'提额',2026-06-17T07:00:00+08:00
C004330,UID004330,service,客服咨询分期,2026-07-07T18:00:00+08:00
C004330,UID004330,search,搜索'账单查询',2026-07-03T14:00:00+08:00
C004330,UID004330,transaction,消费 2209元,2026-07-13T20:00:00+08:00
C004330,UID004330,campaign_click,点击双十一活动推送,2026-07-09T07:00:00+08:00
C004331,UID004331,campaign_click,点击暑期出行活动推送,2026-07-15T12:00:00+08:00
C004331,UID004331,browse,浏览账单详情,2026-06-22T15:00:00+08:00
C004331,UID004331,service,投诉反馈,2026-07-09T16:00:00+08:00
C004331,UID004331,campaign_click,点击ApplePay返现活动推送,2026-06-23T14:00:00+08:00
C004332,UID004332,transaction,消费 1961元,2026-06-20T20:00:00+08:00
C004333,UID004333,service,额度调整申请,2026-06-17T22:00:00+08:00
C004333,UID004333,transaction,消费 1542元,2026-06-20T13:00:00+08:00
C004333,UID004333,transaction,消费 6333元,2026-07-15T03:00:00+08:00
C004333,UID004333,campaign_click,点击暑期出行活动推送,2026-07-14T05:00:00+08:00
C004334,UID004334,transaction,消费 1625元,2026-06-25T01:00:00+08:00
C004334,UID004334,browse,浏览账单详情,2026-06-27T15:00:00+08:00
C004334,UID004334,transaction,消费 2112元,2026-06-23T00:00:00+08:00
C004334,UID004334,browse,浏览账单详情,2026-06-22T20:00:00+08:00
C004335,UID004335,search,搜索'积分兑换',2026-07-05T19:00:00+08:00
C004335,UID004335,service,投诉反馈,2026-07-10T08:00:00+08:00
C004336,UID004336,campaign_click,点击ApplePay返现活动推送,2026-07-16T04:00:00+08:00
C004336,UID004336,service,客服咨询分期,2026-06-23T21:00:00+08:00
C004336,UID004336,search,搜索'账单查询',2026-06-26T02:00:00+08:00
C004336,UID004336,service,客服咨询分期,2026-06-24T12:00:00+08:00
C004336,UID004336,campaign_click,点击暑期出行活动推送,2026-07-06T15:00:00+08:00
C004337,UID004337,search,搜索'优惠券',2026-06-21T19:00:00+08:00
C004338,UID004338,search,搜索'汇率',2026-06-24T19:00:00+08:00
C004338,UID004338,service,投诉反馈,2026-06-22T10:00:00+08:00
C004339,UID004339,service,客服咨询分期,2026-06-28T13:00:00+08:00
C004339,UID004339,transaction,消费 7883元,2026-07-01T01:00:00+08:00
C004339,UID004339,search,搜索'积分兑换',2026-06-19T14:00:00+08:00
C004339,UID004339,search,搜索'积分兑换',2026-06-24T19:00:00+08:00
C004339,UID004339,transaction,消费 6363元,2026-06-27T00:00:00+08:00
C004340,UID004340,campaign_click,点击双十一活动推送,2026-06-19T19:00:00+08:00
C004340,UID004340,search,搜索'分期费率',2026-07-16T03:00:00+08:00
C004341,UID004341,campaign_click,点击双十一活动推送,2026-07-16T22:00:00+08:00
C004341,UID004341,search,搜索'分期费率',2026-06-29T23:00:00+08:00
C004342,UID004342,transaction,消费 7309元,2026-06-20T07:00:00+08:00
C004342,UID004342,transaction,消费 1666元,2026-07-14T00:00:00+08:00
C004342,UID004342,campaign_click,点击ApplePay返现活动推送,2026-06-20T08:00:00+08:00
C004342,UID004342,campaign_click,点击双十一活动推送,2026-07-13T14:00:00+08:00
C004342,UID004342,browse,浏览分期计算器,2026-07-13T10:00:00+08:00
C004343,UID004343,browse,浏览权益商城,2026-07-07T23:00:00+08:00
C004343,UID004343,service,额度调整申请,2026-07-11T01:00:00+08:00
C004343,UID004343,transaction,消费 7606元,2026-06-27T13:00:00+08:00
C004343,UID004343,browse,浏览境外消费专区,2026-07-05T17:00:00+08:00
C004344,UID004344,campaign_click,点击双十一活动推送,2026-07-01T06:00:00+08:00
C004345,UID004345,browse,浏览权益商城,2026-07-11T19:00:00+08:00
C004345,UID004345,browse,浏览分期计算器,2026-06-29T03:00:00+08:00
C004345,UID004345,transaction,消费 1907元,2026-06-24T08:00:00+08:00
C004346,UID004346,search,搜索'账单查询',2026-06-24T13:00:00+08:00
C004346,UID004346,service,额度调整申请,2026-07-06T15:00:00+08:00
C004346,UID004346,campaign_click,点击双十一活动推送,2026-07-04T18:00:00+08:00
C004346,UID004346,browse,浏览账单详情,2026-06-19T20:00:00+08:00
C004347,UID004347,service,额度调整申请,2026-07-15T15:00:00+08:00
C004347,UID004347,transaction,消费 4233元,2026-06-27T16:00:00+08:00
C004347,UID004347,browse,浏览权益商城,2026-07-12T19:00:00+08:00
C004347,UID004347,campaign_click,点击双十一活动推送,2026-07-17T00:00:00+08:00
C004348,UID004348,transaction,消费 7866元,2026-06-21T21:00:00+08:00
C004348,UID004348,search,搜索'汇率',2026-07-14T11:00:00+08:00
C004348,UID004348,search,搜索'汇率',2026-06-27T10:00:00+08:00
C004349,UID004349,service,客服咨询分期,2026-07-02T04:00:00+08:00
C004350,UID004350,transaction,消费 2286元,2026-07-16T19:00:00+08:00
C004350,UID004350,search,搜索'出境游',2026-06-18T05:00:00+08:00
C004350,UID004350,browse,浏览权益商城,2026-07-15T08:00:00+08:00
C004351,UID004351,browse,浏览分期计算器,2026-06-20T19:00:00+08:00
C004351,UID004351,transaction,消费 4144元,2026-06-22T13:00:00+08:00
C004351,UID004351,browse,浏览权益商城,2026-07-14T13:00:00+08:00
C004352,UID004352,search,搜索'优惠券',2026-06-22T17:00:00+08:00
C004352,UID004352,browse,浏览权益商城,2026-07-11T03:00:00+08:00
C004352,UID004352,browse,浏览账单详情,2026-07-14T03:00:00+08:00
C004352,UID004352,service,投诉反馈,2026-06-23T17:00:00+08:00
C004352,UID004352,campaign_click,点击双十一活动推送,2026-07-16T14:00:00+08:00
C004353,UID004353,campaign_click,点击暑期出行活动推送,2026-06-17T04:00:00+08:00
C004353,UID004353,campaign_click,点击暑期出行活动推送,2026-06-28T21:00:00+08:00
C004353,UID004353,browse,浏览境外消费专区,2026-06-25T14:00:00+08:00
C004353,UID004353,transaction,消费 4006元,2026-06-29T02:00:00+08:00
C004354,UID004354,campaign_click,点击双十一活动推送,2026-07-07T04:00:00+08:00
C004354,UID004354,campaign_click,点击ApplePay返现活动推送,2026-06-22T21:00:00+08:00
C004354,UID004354,transaction,消费 1583元,2026-06-23T07:00:00+08:00
C004354,UID004354,service,客服咨询分期,2026-07-13T02:00:00+08:00
C004355,UID004355,transaction,消费 5234元,2026-07-08T17:00:00+08:00
