cust_id,value_annual_consumption,value_monthly_avg_consumption,value_max_single_transaction,value_transaction_count_12m,value_installment_contribution_12m,risk_overdue_status,risk_history_overdue_count_6m,risk_min_payment_frequency_6m,long_term_90d_total_consumption,long_term_90d_txn_count,long_term_90d_max_single,long_term_90d_active_days,long_term_90d_activity_score,long_term_90d_dormancy_risk,long_term_90d_significant_signals,long_term_90d_monthly_avg_90d,mid_term_30d_total_consumption,mid_term_30d_txn_count,mid_term_30d_max_single,mid_term_30d_active_days,mid_term_30d_consumption_trend,mid_term_30d_trend_change_pct,short_term_7d_total_consumption,short_term_7d_txn_count,short_term_7d_active_days,short_term_7d_avg_daily_spend,realtime_signal_count,realtime_has_high_value_txn
C004755,111530.07,9294.17,17189.95,353,7411.75,M0,0,0,28622.79,88,4297.49,52,66,low,,9540.93,12524.55,30,1719.0,18,stable,1.5,3398.49,7,4,485.5,0,False
C004756,284269.77,23689.15,20090.86,688,34696.39,M0,0,0,110847.44,223,5022.71,90,100,low,,36949.15,43319.55,78,2009.09,31,stable,-11.2,12496.97,19,7,1785.28,0,True
C004757,180118.92,15009.91,52263.57,172,19371.32,M0,0,0,42422.32,43,13065.89,25,49,medium,,14140.77,11590.4,15,5226.36,8,up,21.8,2601.12,3,2,371.59,0,False
C004758,49878.06,4156.51,3067.46,68,4063.96,M0,0,0,10120.63,22,766.86,13,18,high,"活跃度骤降,沉睡预警",3373.54,3267.64,7,306.75,4,stable,-2.3,783.08,1,1,111.87,0,False
C004759,23692.98,1974.41,1787.22,46,1390.55,M0,0,0,4911.73,11,446.8,6,8,high,"活跃度骤降,沉睡预警",1637.24,1207.22,3,178.72,2,stable,-2.2,336.56,0,0,48.08,0,False
C004760,14953.72,1246.14,3154.96,12,1801.37,M1,1,2,1014.97,0,788.74,0,0,high,"活跃度骤降,沉睡预警",338.32,311.99,0,315.5,0,stable,10.5,87.55,0,0,12.51,0,False
C004761,110168.93,9180.74,18656.2,448,6088.55,M0,0,0,29502.46,112,4664.05,67,77,low,,9834.15,7249.71,39,1865.62,23,stable,-5.0,1801.23,9,5,257.32,0,True
C004762,30328.38,2527.37,6511.81,29,1980.94,M1,1,0,9207.74,7,1627.95,4,9,high,"活跃度骤降,沉睡预警",3069.25,2577.81,2,651.18,1,stable,1.2,652.77,0,0,93.25,0,False
C004763,128405.32,10700.44,37653.47,225,8082.78,M0,0,0,22544.37,56,9413.37,33,44,medium,,7514.79,8875.95,19,3765.35,11,stable,-4.5,1974.83,4,2,282.12,2,False
C004764,184092.08,15341.01,34589.74,814,23396.38,M3+,3,0,11381.53,40,8647.43,24,29,medium,活跃度骤降,3793.84,4065.53,14,3458.97,8,stable,9.4,1273.05,3,2,181.86,0,False
C004765,41987.35,3498.95,8386.15,35,2720.67,M0,0,1,10779.74,11,2096.54,6,12,high,"活跃度骤降,沉睡预警",3593.25,3861.65,3,838.62,2,stable,8.8,1168.97,0,0,167.0,1,False
C004766,147406.27,12283.86,37700.18,190,10692.5,M0,0,0,51408.76,47,9425.05,28,56,low,,17136.25,18579.16,16,3770.02,9,stable,13.9,3368.22,4,2,481.17,1,False
C004767,216599.7,18049.98,59070.6,396,20397.63,M1,1,0,35581.34,99,14767.65,59,77,low,,11860.45,10170.63,34,5907.06,20,stable,11.7,3295.97,8,5,470.85,0,False
C004768,3714.26,309.52,995.47,2,251.16,M0,0,1,119.25,0,248.87,0,0,high,"活跃度骤降,沉睡预警",39.75,52.89,0,99.55,0,stable,5.8,13.14,0,0,1.88,0,True
C004769,75455.9,6287.99,15663.11,61,4011.77,M0,0,0,17949.87,15,3915.78,9,19,high,"活跃度骤降,沉睡预警",5983.29,8015.3,5,1566.31,3,up,18.4,1791.0,1,0,255.86,0,False
C004770,29221.01,2435.08,7653.1,20,4201.24,M0,0,0,6423.78,5,1913.28,3,6,high,"活跃度骤降,沉睡预警",2141.26,2392.88,1,765.31,1,stable,8.6,686.53,0,0,98.08,0,False
C004771,87649.65,7304.14,15791.74,161,4627.92,M0,0,1,29648.45,40,3947.93,24,40,medium,,9882.82,8006.66,14,1579.17,8,stable,5.3,1959.78,3,2,279.97,0,False
C004772,44763.57,3730.3,2450.0,42,2571.05,M0,0,1,12529.6,10,612.5,6,13,high,"活跃度骤降,沉睡预警",4176.53,4303.6,3,245.0,2,stable,-15.5,1235.09,0,0,176.44,0,False
C004773,122087.85,10173.99,8056.68,92,6628.71,M0,0,0,38479.45,23,2014.17,13,35,medium,,12826.48,16274.6,8,805.67,4,stable,-15.4,3081.31,2,1,440.19,0,False
C004774,41298.86,3441.57,2804.48,89,4111.63,M0,0,0,6811.53,22,701.12,13,16,high,"活跃度骤降,沉睡预警",2270.51,2757.96,7,280.45,4,stable,-6.0,651.24,1,1,93.03,0,False
C004775,824353.68,68696.14,69609.99,600,102290.58,M0,0,0,357721.03,195,17402.5,90,100,low,,119240.34,109827.29,68,6961.0,31,stable,-8.9,33796.08,17,7,4828.01,0,False
C004776,160838.12,13403.18,44814.04,181,15129.2,M0,0,0,31323.89,54,11203.51,32,49,medium,,10441.3,8861.63,18,4481.4,11,up,24.2,1694.56,4,2,242.08,0,True
C004777,93127.98,7760.66,26490.54,148,11949.54,M0,0,0,15810.22,37,6622.63,22,30,medium,,5270.07,5309.25,12,2649.05,7,up,21.5,1384.35,3,1,197.76,0,False
C004778,608617.89,50718.16,56985.27,534,49125.12,M0,0,1,195938.98,173,14246.32,90,100,low,,65312.99,55917.33,60,5698.53,31,stable,-13.4,12793.15,15,7,1827.59,0,False
C004779,161365.63,13447.14,14374.11,121,14323.2,M0,0,0,49538.16,30,3593.53,18,46,medium,,16512.72,21076.77,10,1437.41,6,stable,-2.6,4618.27,2,1,659.75,0,False
C004780,133417.24,11118.1,24671.99,98,14437.73,M0,0,0,22547.89,24,6168.0,14,26,medium,活跃度骤降,7515.96,10023.72,8,2467.2,4,stable,-11.4,2905.66,2,1,415.09,0,False
C004781,133396.35,11116.36,33708.62,475,10620.36,M0,0,0,40619.83,118,8427.15,70,85,low,,13539.94,12784.29,41,3370.86,24,stable,-7.1,3720.17,10,6,531.45,0,False
C004782,116515.27,9709.61,10211.36,136,7032.36,M1,1,0,45384.59,40,2552.84,24,49,medium,,15128.2,17879.11,14,1021.14,8,stable,-12.5,5499.5,3,2,785.64,0,False
C004783,126416.96,10534.75,30921.68,616,18044.96,M0,0,0,34443.2,154,7730.42,90,90,low,,11481.07,15066.32,53,3092.17,31,stable,-14.6,3910.02,13,7,558.57,0,False
C004784,75423.1,6285.26,16401.38,85,9604.87,M0,0,0,14931.71,21,4100.34,12,20,medium,活跃度骤降,4977.24,5336.43,7,1640.14,4,stable,1.3,1293.74,1,1,184.82,0,False
C004785,540517.03,45043.09,101002.02,553,28181.46,M0,0,0,140263.92,179,25250.51,90,100,low,,46754.64,41399.97,62,10100.2,31,stable,10.1,8876.53,15,7,1268.08,1,False
C004786,407753.07,33979.42,119020.51,455,45282.86,M0,0,0,140167.6,113,29755.13,67,89,low,,46722.53,38824.81,39,11902.05,23,stable,1.7,7641.34,9,5,1091.62,0,False
C004787,26075.08,2172.92,4254.55,46,3659.11,M0,0,0,7537.01,11,1063.64,6,10,high,"活跃度骤降,沉睡预警",2512.34,3253.62,3,425.46,2,stable,-13.1,1046.23,0,0,149.46,0,False
C004788,207900.76,17325.06,29477.31,178,10572.69,M0,0,0,88277.06,57,7369.33,34,62,low,,29425.69,36023.66,19,2947.73,11,up,18.1,11356.32,4,2,1622.33,0,False
C004789,39888.55,3324.05,5285.84,27,3885.93,M0,0,0,8756.24,8,1321.46,4,9,high,"活跃度骤降,沉睡预警",2918.75,3143.62,2,528.58,1,stable,-1.6,887.62,0,0,126.8,0,False
C004790,15126.2,1260.52,3429.25,10,1789.65,M1,1,1,557.49,0,857.31,0,0,high,"活跃度骤降,沉睡预警",185.83,206.98,0,342.92,0,stable,-0.0,37.03,0,0,5.29,0,False
C004791,408915.31,34076.28,105730.03,369,50710.19,M0,0,0,79260.36,92,26432.51,55,82,low,,26420.12,31990.48,32,10573.0,19,stable,-4.0,8182.74,8,4,1168.96,0,False
C004792,3782.12,315.18,245.02,6,405.8,M3+,3,0,185.05,0,61.26,0,0,high,"活跃度骤降,沉睡预警",61.68,68.72,0,24.5,0,stable,-11.4,19.13,0,0,2.73,0,False
C004793,150765.31,12563.78,41493.28,164,16668.51,M0,0,0,54006.95,53,10373.32,31,59,low,,18002.32,21776.65,18,4149.33,10,stable,-2.8,4456.21,4,2,636.6,0,False
C004794,143795.98,11983.0,9565.03,140,21403.95,M0,0,0,43449.51,35,2391.26,21,45,medium,,14483.17,11529.23,12,956.5,7,stable,-11.7,2018.08,3,1,288.3,1,False
C004795,297205.84,24767.15,54950.62,245,17085.68,M0,0,0,76528.04,61,13737.65,36,64,low,,25509.35,32702.35,21,5495.06,12,stable,-1.7,8985.98,5,3,1283.71,0,False
C004796,37029.73,3085.81,2036.75,78,5296.9,M2,2,0,2553.94,3,509.19,1,2,high,"活跃度骤降,沉睡预警",851.31,1092.25,1,203.68,0,up,21.1,324.07,0,0,46.3,0,False
C004797,170241.6,14186.8,37277.33,135,10204.05,M0,0,0,27982.75,33,9319.33,19,35,medium,,9327.58,10099.99,11,3727.73,6,stable,-9.1,2595.82,2,1,370.83,1,False
C004798,43094.32,3591.19,3801.87,36,2794.85,M1,1,0,12886.19,10,950.47,6,13,high,"活跃度骤降,沉睡预警",4295.4,4420.43,3,380.19,2,up,18.9,1101.14,0,0,157.31,0,False
C004799,160486.05,13373.84,25319.24,790,8612.38,M0,0,0,60452.43,237,6329.81,90,100,low,,20150.81,22421.9,82,2531.92,31,stable,-16.1,5584.55,20,7,797.79,0,False
C004800,951697.4,79308.12,190729.99,1398,58242.16,M0,0,0,253297.54,349,47682.5,90,100,low,,84432.51,79239.89,122,19073.0,31,stable,5.0,20702.47,30,7,2957.5,0,False
C004801,163225.27,13602.11,41672.2,202,16910.63,M1,1,0,48197.84,50,10418.05,30,57,low,,16065.95,16597.86,17,4167.22,10,stable,-11.7,3910.54,4,2,558.65,0,False
C004802,74091.75,6174.31,5129.01,65,3964.02,M0,0,0,23376.89,21,1282.25,12,25,medium,活跃度骤降,7792.3,9853.39,7,512.9,4,stable,-4.1,3150.59,1,1,450.08,1,False
C004803,182155.28,15179.61,53267.9,842,25041.69,M0,0,0,42429.92,210,13316.97,90,95,low,,14143.31,18591.74,73,5326.79,31,stable,3.9,4915.77,18,7,702.25,0,True
C004804,178381.39,14865.12,35409.09,597,9910.13,M0,0,1,39474.77,149,8852.27,89,93,low,,13158.26,13269.32,52,3540.91,31,stable,4.6,3744.01,13,7,534.86,0,False
C004805,26862.69,2238.56,7487.76,100,3520.34,M0,0,0,4149.22,25,1871.94,15,16,high,"活跃度骤降,沉睡预警",1383.07,1810.82,8,748.78,5,stable,-7.6,417.16,2,1,59.59,0,False
C004806,54692.33,4557.69,14318.78,118,6708.92,M0,0,0,18048.82,29,3579.7,17,27,medium,活跃度骤降,6016.27,7839.53,10,1431.88,5,stable,-4.0,1915.24,2,1,273.61,0,False
C004807,52949.15,4412.43,13488.53,60,6890.49,M0,0,0,14805.14,15,3372.13,9,17,high,"活跃度骤降,沉睡预警",4935.05,3955.19,5,1348.85,3,stable,-2.0,1119.99,1,0,160.0,0,True
C004808,468693.01,39057.75,129447.45,1746,57891.06,M3+,3,3,154048.6,436,32361.86,90,100,low,,51349.53,66309.68,152,12944.74,31,stable,-0.4,17151.24,38,7,2450.18,0,False
C004809,11532.47,961.04,2524.82,11,1640.46,M0,0,0,799.19,0,631.2,0,0,high,"活跃度骤降,沉睡预警",266.4,288.64,0,252.48,0,stable,0.7,87.34,0,0,12.48,0,False
C004810,42520.14,3543.34,10477.31,86,5704.12,M0,0,0,17712.46,25,2619.33,15,24,medium,活跃度骤降,5904.15,6270.83,8,1047.73,5,up,17.0,1360.92,2,1,194.42,0,False
C004811,5915.11,492.93,1404.3,10,710.78,M0,0,0,410.82,0,351.07,0,0,high,"活跃度骤降,沉睡预警",136.94,132.48,0,140.43,0,stable,-8.4,39.88,0,0,5.7,0,False
C004812,48352.7,4029.39,6790.56,41,6593.88,M0,0,0,9904.05,10,1697.64,6,11,high,"活跃度骤降,沉睡预警",3301.35,3829.33,3,679.06,2,stable,-14.2,1165.88,0,0,166.55,0,False
C004813,7271.13,605.93,1614.6,5,990.13,M2,2,0,428.17,0,403.65,0,0,high,"活跃度骤降,沉睡预警",142.72,180.55,0,161.46,0,stable,14.4,37.39,0,0,5.34,0,False
C004814,40505.24,3375.44,4180.47,28,5289.42,M0,0,0,11822.61,9,1045.12,5,12,high,"活跃度骤降,沉睡预警",3940.87,3927.65,3,418.05,1,up,24.6,1210.0,0,0,172.86,1,False
C004815,48836.86,4069.74,10188.84,33,5917.71,M2,2,2,1946.18,1,2547.21,0,1,high,"活跃度骤降,沉睡预警",648.73,872.08,0,1018.88,0,up,23.8,237.43,0,0,33.92,0,False
C004816,33652.52,2804.38,8894.06,52,2219.06,M0,0,0,9292.59,13,2223.52,7,12,high,"活跃度骤降,沉睡预警",3097.53,3830.32,4,889.41,2,stable,13.4,720.99,1,0,103.0,0,False
C004817,96030.94,8002.58,15989.16,73,5765.2,M0,0,0,35216.63,23,3997.29,13,33,medium,,11738.88,14658.11,8,1598.92,4,stable,8.5,4663.26,2,1,666.18,0,False
C004818,3837.79,319.82,622.55,2,361.36,M2,2,4,191.05,0,155.64,0,0,high,"活跃度骤降,沉睡预警",63.68,63.19,0,62.26,0,stable,-15.9,18.9,0,0,2.7,1,False
C004819,437044.23,36420.35,116452.84,309,33559.16,M0,0,0,157133.29,100,29113.21,60,86,low,,52377.76,47479.16,35,11645.28,21,stable,-5.3,10802.85,8,5,1543.26,1,False
C004820,96881.44,8073.45,6613.07,115,12346.23,M1,1,0,29982.82,28,1653.27,16,33,medium,,9994.27,9027.31,9,661.31,5,stable,-11.4,2042.9,2,1,291.84,0,False
C004821,36950.88,3079.24,2048.97,27,4426.09,M0,0,0,12123.25,6,512.24,3,10,high,"活跃度骤降,沉睡预警",4041.08,4037.32,2,204.9,1,stable,-13.7,745.85,0,0,106.55,1,False
C004822,24768.63,2064.05,5501.22,25,3037.35,M0,0,0,4729.23,6,1375.31,3,5,high,"活跃度骤降,沉睡预警",1576.41,2071.32,2,550.12,1,stable,-14.5,428.33,0,0,61.19,0,False
C004823,42355.45,3529.62,12602.84,42,2214.82,M0,0,0,15938.52,13,3150.71,7,16,high,"活跃度骤降,沉睡预警",5312.84,4825.49,4,1260.28,2,stable,7.0,1506.34,1,0,215.19,0,True
C004824,35508.28,2959.02,3089.28,108,1986.28,M0,0,0,7979.98,27,772.32,16,19,high,"活跃度骤降,沉睡预警",2659.99,2055.71,9,308.93,5,stable,-8.7,596.18,2,1,85.17,0,False
C004825,94598.44,7883.2,16356.95,175,5234.87,M0,0,0,31725.19,43,4089.24,25,43,medium,,10575.06,9479.64,15,1635.69,8,stable,-6.4,2338.98,3,2,334.14,0,True
C004826,62311.83,5192.65,17033.74,246,6665.08,M1,1,0,15383.6,61,4258.43,36,43,medium,,5127.87,5015.95,21,1703.37,12,stable,-4.7,1239.23,5,3,177.03,0,False
C004827,945545.45,78795.45,244823.45,953,98209.1,M0,0,0,237196.6,285,61205.86,90,100,low,,79065.53,91334.66,99,24482.34,31,up,17.1,21880.84,24,7,3125.83,1,False
C004828,301214.01,25101.17,44709.84,611,27920.15,M0,0,1,51818.84,152,11177.46,90,100,low,,17272.95,21057.4,53,4470.98,31,up,18.9,4883.53,13,7,697.65,2,False
C004829,16706.9,1392.24,4807.91,73,1207.43,M2,2,0,537.17,3,1201.98,1,1,high,"活跃度骤降,沉睡预警",179.06,137.52,1,480.79,0,stable,-2.3,35.66,0,0,5.09,0,False
C004830,155173.28,12931.11,16385.36,170,18748.63,M1,1,0,65003.58,55,4096.34,33,61,low,,21667.86,27306.14,19,1638.54,11,stable,-15.0,7740.15,4,2,1105.74,0,False
C004831,137104.53,11425.38,15469.11,130,19284.24,M0,0,0,36510.95,32,3867.28,19,39,medium,,12170.32,9918.74,11,1546.91,6,up,19.6,3059.08,2,1,437.01,1,False
C004832,1431.4,119.28,408.73,1,188.92,M1,1,1,85.91,0,102.18,0,0,high,"活跃度骤降,沉睡预警",28.64,31.44,0,40.87,0,stable,-3.9,9.07,0,0,1.3,0,False
C004833,280573.3,23381.11,32367.46,201,37565.77,M0,0,0,47984.6,50,8091.87,30,57,low,,15994.87,12769.86,17,3236.75,10,stable,-2.2,2820.08,4,2,402.87,0,False
C004834,179151.52,14929.29,27872.07,471,25597.08,M0,0,0,28201.28,117,6968.02,70,78,low,,9400.43,7813.01,40,2787.21,24,stable,8.8,2105.72,10,6,300.82,1,False
C004835,179981.48,14998.46,26618.03,340,17837.37,M0,0,0,44514.15,85,6654.51,51,74,low,,14838.05,17987.95,29,2661.8,17,stable,-3.9,4489.81,7,4,641.4,0,False
C004836,36824.64,3068.72,6604.26,66,5464.74,M0,0,0,7503.55,16,1651.07,9,13,high,"活跃度骤降,沉睡预警",2501.18,3288.14,5,660.43,3,stable,-6.0,800.3,1,0,114.33,1,False
C004837,9088.93,757.41,2511.67,14,824.85,M0,0,0,1451.78,3,627.92,1,2,high,"活跃度骤降,沉睡预警",483.93,391.47,1,251.17,0,stable,-12.2,70.25,0,0,10.04,1,False
C004838,241620.4,20135.03,36016.77,1003,16731.52,M0,0,0,73113.76,325,9004.19,90,100,low,,24371.25,19412.99,113,3601.68,31,stable,6.5,4930.21,28,7,704.32,0,False
C004839,38413.77,3201.15,4394.93,61,4981.77,M0,0,0,8494.93,15,1098.73,9,13,high,"活跃度骤降,沉睡预警",2831.64,3562.51,5,439.49,3,stable,-15.9,794.76,1,0,113.54,0,False
C004840,35864.62,2988.72,5940.53,65,2177.81,M0,0,1,5917.39,16,1485.13,9,12,high,"活跃度骤降,沉睡预警",1972.46,2274.13,5,594.05,3,up,15.6,618.44,1,0,88.35,1,False
C004841,82562.03,6880.17,19306.59,112,11133.89,M1,1,0,13035.75,28,4826.65,16,23,medium,活跃度骤降,4345.25,4588.35,9,1930.66,5,stable,-8.7,954.4,2,1,136.34,0,False
C004842,7112.0,592.67,615.31,6,522.41,M1,1,0,1350.72,1,153.83,0,1,high,"活跃度骤降,沉睡预警",450.24,550.1,0,61.53,0,stable,3.7,146.38,0,0,20.91,1,False
C004843,577095.33,48091.28,131941.46,1753,80409.52,M0,0,0,197160.22,438,32985.36,90,100,low,,65720.07,54730.66,153,13194.15,31,stable,10.9,14340.91,38,7,2048.7,2,False
C004844,211835.23,17652.94,33163.62,142,23910.2,M0,0,0,58956.36,35,8290.91,21,49,medium,,19652.12,23504.97,12,3316.36,7,up,20.3,4574.08,3,1,653.44,0,False
C004845,25074.02,2089.5,7052.26,103,3607.4,M1,1,0,3924.26,25,1763.06,15,16,high,"活跃度骤降,沉睡预警",1308.09,1147.16,8,705.23,5,stable,-16.1,356.64,2,1,50.95,1,False
C004846,115006.59,9583.88,29733.16,186,10759.54,M0,0,0,18923.49,46,7433.29,27,37,medium,,6307.83,4721.46,16,2973.32,9,stable,-1.1,1264.24,4,2,180.61,0,False
C004847,157854.71,13154.56,9941.87,256,19147.58,M0,0,0,28489.95,64,2485.47,38,53,low,,9496.65,9082.75,22,994.19,13,stable,-15.5,2053.46,5,3,293.35,0,False
C004848,132904.07,11075.34,26717.45,194,9024.37,M2,2,0,48999.65,63,6679.36,37,64,low,,16333.22,21849.64,22,2671.75,12,stable,1.2,4480.6,5,3,640.09,0,False
C004849,271100.29,22591.69,42739.61,270,18162.75,M0,0,0,72657.15,67,10684.9,40,67,low,,24219.05,26760.73,23,4273.96,14,stable,-8.9,5107.23,5,3,729.6,0,False
C004850,132690.36,11057.53,14106.16,249,15222.92,M0,0,0,31833.44,62,3526.54,37,54,low,,10611.15,12381.45,21,1410.62,12,stable,-10.3,2396.83,5,3,342.4,0,True
C004851,58125.02,4843.75,9716.56,153,7350.19,M0,0,3,21252.28,45,2429.14,27,38,medium,,7084.09,8513.71,15,971.66,9,stable,-9.2,1576.19,3,2,225.17,2,False
C004852,10875.58,906.3,2553.74,8,821.51,M0,0,0,3303.97,2,638.44,1,3,high,"活跃度骤降,沉睡预警",1101.32,1172.08,0,255.37,0,stable,4.3,375.38,0,0,53.63,0,False
C004853,443026.72,36918.89,93146.01,354,65628.98,M0,0,1,112895.78,88,23286.5,52,79,low,,37631.93,30213.84,30,9314.6,18,stable,-10.5,6790.01,7,4,970.0,1,False
C004854,290240.13,24186.68,33185.24,1093,28498.93,M0,0,0,73699.8,355,8296.31,90,100,low,,24566.6,25597.94,124,3318.52,31,stable,-11.0,8048.43,31,7,1149.78,0,False
C004855,65809.48,5484.12,6423.21,73,8692.84,M2,2,1,3215.37,3,1605.8,1,3,high,"活跃度骤降,沉睡预警",1071.79,1060.33,1,642.32,0,stable,-10.9,221.46,0,0,31.64,0,False
C004856,84074.07,7006.17,15735.63,149,11239.97,M0,0,0,13577.56,37,3933.91,22,29,medium,活跃度骤降,4525.85,4714.79,12,1573.56,7,up,17.0,1301.58,3,1,185.94,0,False
C004857,110304.15,9192.01,8925.4,119,12214.55,M0,0,0,17258.8,29,2231.35,17,26,medium,活跃度骤降,5752.93,6628.14,10,892.54,5,stable,-12.9,1889.33,2,1,269.9,1,False
C004858,41300.49,3441.71,6168.01,29,4390.13,M0,0,0,10949.17,7,1542.0,4,10,high,"活跃度骤降,沉睡预警",3649.72,4388.62,2,616.8,1,stable,10.8,777.47,0,0,111.07,0,False
C004859,554045.62,46170.47,42973.32,1655,80939.44,M0,0,0,88396.66,413,10743.33,90,100,low,,29465.55,24885.87,144,4297.33,31,stable,2.8,5631.95,36,7,804.56,0,False
C004860,784501.33,65375.11,199032.2,596,85574.4,M0,0,0,282389.49,193,49758.05,90,100,low,,94129.83,72912.6,67,19903.22,31,up,23.8,23131.54,16,7,3304.51,0,False
C004861,26837.62,2236.47,1410.89,37,3081.99,M1,1,0,5260.92,9,352.72,5,8,high,"活跃度骤降,沉睡预警",1753.64,1660.37,3,141.09,1,stable,-0.8,338.2,0,0,48.31,0,False
C004862,33978.83,2831.57,2745.69,33,4907.31,M0,0,0,8076.73,8,686.42,4,9,high,"活跃度骤降,沉睡预警",2692.24,2598.42,2,274.57,1,stable,7.4,712.15,0,0,101.74,0,False
C004863,88655.1,7387.92,20509.98,194,11167.93,M0,0,0,21313.42,48,5127.49,28,39,medium,,7104.47,9143.44,16,2051.0,9,stable,0.5,2718.23,4,2,388.32,0,False
C004864,98970.93,8247.58,9024.12,74,8073.34,M0,0,0,24851.45,18,2256.03,10,24,medium,活跃度骤降,8283.82,6645.83,6,902.41,3,stable,-14.4,2060.09,1,0,294.3,0,False
C004865,49755.37,4146.28,3176.93,61,3908.15,M2,2,0,13713.66,15,794.23,9,16,high,"活跃度骤降,沉睡预警",4571.22,6090.13,5,317.69,3,stable,1.9,1480.72,1,0,211.53,0,False
C004866,155517.54,12959.8,46580.07,442,12213.13,M0,0,0,23415.0,110,11645.02,66,73,low,,7805.0,10265.85,38,4658.01,23,stable,-1.2,3176.37,9,5,453.77,0,False
C004867,28575.93,2381.33,1716.48,23,3688.11,M0,0,1,7426.75,5,429.12,3,7,high,"活跃度骤降,沉睡预警",2475.58,2567.11,1,171.65,1,stable,-1.2,519.31,0,0,74.19,0,False
C004868,50519.7,4209.98,3690.81,51,6506.73,M1,1,0,19654.76,16,922.7,9,20,medium,活跃度骤降,6551.59,7274.74,5,369.08,3,up,24.0,2056.83,1,0,293.83,0,False
C004869,147755.35,12312.95,11820.29,105,20669.69,M3+,3,0,7341.51,5,2955.07,3,7,high,"活跃度骤降,沉睡预警",2447.17,1975.81,1,1182.03,1,up,21.9,363.19,0,0,51.88,0,False
C004870,41657.29,3471.44,11529.31,30,5076.29,M0,0,0,6378.02,7,2882.33,4,7,high,"活跃度骤降,沉睡预警",2126.01,2176.84,2,1152.93,1,stable,-5.8,640.24,0,0,91.46,0,False
C004871,62881.01,5240.08,10063.77,42,5721.81,M0,0,0,15550.34,10,2515.94,6,14,high,"活跃度骤降,沉睡预警",5183.45,6193.23,3,1006.38,2,up,22.1,1860.18,0,0,265.74,1,False
C004872,34310.27,2859.19,5576.34,117,4586.72,M1,1,0,8820.45,29,1394.09,17,21,medium,活跃度骤降,2940.15,2712.39,10,557.63,5,stable,5.1,668.56,2,1,95.51,0,False
C004873,64211.31,5350.94,4063.81,61,4429.71,M0,0,0,15397.19,15,1015.95,9,17,high,"活跃度骤降,沉睡预警",5132.4,6701.83,5,406.38,3,stable,-9.7,1447.28,1,0,206.75,0,False
C004874,31251.05,2604.25,7890.92,147,2972.33,M0,0,0,10220.4,36,1972.73,21,26,medium,活跃度骤降,3406.8,3503.48,12,789.09,7,stable,-12.2,631.9,3,1,90.27,0,True
C004875,20100.66,1675.05,1027.27,22,1837.17,M0,0,1,1160.31,1,256.82,0,0,high,"活跃度骤降,沉睡预警",386.77,461.26,0,102.73,0,stable,-9.6,102.51,0,0,14.64,2,False
C004876,1397895.83,116491.32,148285.46,2489,150410.44,M0,0,0,443629.28,622,37071.36,90,100,low,,147876.43,131145.33,217,14828.55,31,stable,-13.0,27926.48,54,7,3989.5,0,False
C004877,57901.9,4825.16,10121.27,44,7291.69,M0,0,0,18578.41,11,2530.32,6,17,high,"活跃度骤降,沉睡预警",6192.8,7946.71,3,1012.13,2,stable,1.9,2220.13,0,0,317.16,0,False
C004878,112635.63,9386.3,27297.52,86,5831.29,M0,0,0,32302.99,21,6824.38,12,31,medium,,10767.66,9578.47,7,2729.75,4,stable,-2.6,2699.16,1,1,385.59,0,False
C004879,29500.0,2458.33,5893.59,116,1943.64,M1,1,0,7354.51,29,1473.4,17,20,medium,活跃度骤降,2451.5,1818.85,10,589.36,5,stable,-3.5,407.05,2,1,58.15,0,False
C004880,44349.98,3695.83,8542.17,63,4089.07,M0,0,0,8384.68,15,2135.54,9,13,high,"活跃度骤降,沉睡预警",2794.89,2879.15,5,854.22,3,stable,2.7,706.03,1,0,100.86,0,False
C004881,22698.3,1891.53,2509.99,18,3047.97,M0,0,0,7087.62,4,627.5,2,6,high,"活跃度骤降,沉睡预警",2362.54,1926.73,1,251.0,0,stable,-1.0,370.79,0,0,52.97,0,False
C004882,56875.36,4739.61,9472.77,67,3004.54,M0,0,0,11189.15,16,2368.19,9,15,high,"活跃度骤降,沉睡预警",3729.72,5059.41,5,947.28,3,stable,-16.0,1100.04,1,0,157.15,0,True
C004883,1130373.27,94197.77,288855.49,1897,155766.58,M0,0,0,276338.93,474,72213.87,90,100,low,,92112.98,103589.59,165,28885.55,31,stable,-8.4,33282.06,41,7,4754.58,0,False
C004884,24932.7,2077.73,5438.32,66,3014.77,M2,2,1,1511.16,3,1359.58,1,2,high,"活跃度骤降,沉睡预警",503.72,649.53,1,543.83,0,stable,-11.6,126.1,0,0,18.01,0,False
C004885,179627.49,14968.96,34111.85,210,23074.94,M1,1,3,6128.18,10,8527.96,6,9,high,"活跃度骤降,沉睡预警",2042.73,2500.22,3,3411.19,2,up,15.5,522.01,0,0,74.57,0,False
C004886,58216.33,4851.36,6255.07,105,3488.87,M0,0,0,12516.27,31,1563.77,18,24,medium,活跃度骤降,4172.09,5260.23,10,625.51,6,stable,-12.4,1006.58,2,1,143.8,0,False
C004887,477359.31,39779.94,131556.69,1704,54122.23,M0,0,1,105371.4,426,32889.17,90,100,low,,35123.8,40172.7,149,13155.67,31,stable,14.4,8966.08,37,7,1280.87,0,False
C004888,215224.55,17935.38,56345.41,147,11628.94,M0,0,0,53856.12,36,14086.35,21,50,low,,17952.04,24035.06,12,5634.54,7,stable,-3.2,6208.51,3,1,886.93,0,False
