cust_id,oneid,primary_intent,intent_json,intent_分期_借贷需求,intent_跨境_出行需求,intent_额度_升级需求,intent_权益_优惠需求,intent_沉睡_流失风险,intent_新户_激活引导
C003632,UID003632,分期/借贷需求,"{""分期/借贷需求"": 94, ""跨境/出行需求"": 62, ""额度/升级需求"": 9, ""权益/优惠需求"": 39, ""沉睡/流失风险"": 81, ""新户/激活引导"": 24}",94,62,9,39,81,24
C003633,UID003633,额度/升级需求,"{""分期/借贷需求"": 44, ""跨境/出行需求"": 20, ""额度/升级需求"": 72, ""权益/优惠需求"": 44, ""沉睡/流失风险"": 59, ""新户/激活引导"": 24}",44,20,72,44,59,24
C003634,UID003634,权益/优惠需求,"{""分期/借贷需求"": 46, ""跨境/出行需求"": 34, ""额度/升级需求"": 32, ""权益/优惠需求"": 82, ""沉睡/流失风险"": 20, ""新户/激活引导"": 9}",46,34,32,82,20,9
C003635,UID003635,额度/升级需求,"{""分期/借贷需求"": 18, ""跨境/出行需求"": 15, ""额度/升级需求"": 76, ""权益/优惠需求"": 22, ""沉睡/流失风险"": 20, ""新户/激活引导"": 6}",18,15,76,22,20,6
C003636,UID003636,额度/升级需求,"{""分期/借贷需求"": 44, ""跨境/出行需求"": 15, ""额度/升级需求"": 81, ""权益/优惠需求"": 43, ""沉睡/流失风险"": 5, ""新户/激活引导"": 17}",44,15,81,43,5,17
C003637,UID003637,分期/借贷需求,"{""分期/借贷需求"": 90, ""跨境/出行需求"": 10, ""额度/升级需求"": 81, ""权益/优惠需求"": 25, ""沉睡/流失风险"": 73, ""新户/激活引导"": 6}",90,10,81,25,73,6
C003638,UID003638,跨境/出行需求,"{""分期/借贷需求"": 27, ""跨境/出行需求"": 88, ""额度/升级需求"": 60, ""权益/优惠需求"": 33, ""沉睡/流失风险"": 29, ""新户/激活引导"": 17}",27,88,60,33,29,17
C003639,UID003639,沉睡/流失风险,"{""分期/借贷需求"": 34, ""跨境/出行需求"": 28, ""额度/升级需求"": 26, ""权益/优惠需求"": 39, ""沉睡/流失风险"": 86, ""新户/激活引导"": 6}",34,28,26,39,86,6
C003640,UID003640,分期/借贷需求,"{""分期/借贷需求"": 70, ""跨境/出行需求"": 26, ""额度/升级需求"": 63, ""权益/优惠需求"": 20, ""沉睡/流失风险"": 13, ""新户/激活引导"": 22}",70,26,63,20,13,22
C003641,UID003641,分期/借贷需求,"{""分期/借贷需求"": 75, ""跨境/出行需求"": 29, ""额度/升级需求"": 26, ""权益/优惠需求"": 33, ""沉睡/流失风险"": 67, ""新户/激活引导"": 13}",75,29,26,33,67,13
C003642,UID003642,沉睡/流失风险,"{""分期/借贷需求"": 21, ""跨境/出行需求"": 34, ""额度/升级需求"": 76, ""权益/优惠需求"": 35, ""沉睡/流失风险"": 79, ""新户/激活引导"": 23}",21,34,76,35,79,23
C003643,UID003643,沉睡/流失风险,"{""分期/借贷需求"": 35, ""跨境/出行需求"": 11, ""额度/升级需求"": 64, ""权益/优惠需求"": 32, ""沉睡/流失风险"": 89, ""新户/激活引导"": 14}",35,11,64,32,89,14
C003644,UID003644,分期/借贷需求,"{""分期/借贷需求"": 75, ""跨境/出行需求"": 25, ""额度/升级需求"": 20, ""权益/优惠需求"": 18, ""沉睡/流失风险"": 26, ""新户/激活引导"": 22}",75,25,20,18,26,22
C003645,UID003645,分期/借贷需求,"{""分期/借贷需求"": 93, ""跨境/出行需求"": 23, ""额度/升级需求"": 22, ""权益/优惠需求"": 35, ""沉睡/流失风险"": 64, ""新户/激活引导"": 11}",93,23,22,35,64,11
C003646,UID003646,跨境/出行需求,"{""分期/借贷需求"": 44, ""跨境/出行需求"": 90, ""额度/升级需求"": 11, ""权益/优惠需求"": 71, ""沉睡/流失风险"": 17, ""新户/激活引导"": 10}",44,90,11,71,17,10
C003647,UID003647,额度/升级需求,"{""分期/借贷需求"": 26, ""跨境/出行需求"": 62, ""额度/升级需求"": 81, ""权益/优惠需求"": 30, ""沉睡/流失风险"": 10, ""新户/激活引导"": 22}",26,62,81,30,10,22
C003648,UID003648,分期/借贷需求,"{""分期/借贷需求"": 94, ""跨境/出行需求"": 15, ""额度/升级需求"": 83, ""权益/优惠需求"": 40, ""沉睡/流失风险"": 61, ""新户/激活引导"": 89}",94,15,83,40,61,89
C003649,UID003649,分期/借贷需求,"{""分期/借贷需求"": 80, ""跨境/出行需求"": 17, ""额度/升级需求"": 15, ""权益/优惠需求"": 60, ""沉睡/流失风险"": 17, ""新户/激活引导"": 23}",80,17,15,60,17,23
C003650,UID003650,额度/升级需求,"{""分期/借贷需求"": 24, ""跨境/出行需求"": 32, ""额度/升级需求"": 82, ""权益/优惠需求"": 24, ""沉睡/流失风险"": 71, ""新户/激活引导"": 21}",24,32,82,24,71,21
C003651,UID003651,额度/升级需求,"{""分期/借贷需求"": 48, ""跨境/出行需求"": 30, ""额度/升级需求"": 81, ""权益/优惠需求"": 73, ""沉睡/流失风险"": 8, ""新户/激活引导"": 12}",48,30,81,73,8,12
C003652,UID003652,分期/借贷需求,"{""分期/借贷需求"": 86, ""跨境/出行需求"": 63, ""额度/升级需求"": 40, ""权益/优惠需求"": 35, ""沉睡/流失风险"": 16, ""新户/激活引导"": 16}",86,63,40,35,16,16
C003653,UID003653,额度/升级需求,"{""分期/借贷需求"": 70, ""跨境/出行需求"": 35, ""额度/升级需求"": 80, ""权益/优惠需求"": 41, ""沉睡/流失风险"": 21, ""新户/激活引导"": 13}",70,35,80,41,21,13
C003654,UID003654,跨境/出行需求,"{""分期/借贷需求"": 34, ""跨境/出行需求"": 90, ""额度/升级需求"": 87, ""权益/优惠需求"": 45, ""沉睡/流失风险"": 15, ""新户/激活引导"": 5}",34,90,87,45,15,5
C003655,UID003655,分期/借贷需求,"{""分期/借贷需求"": 89, ""跨境/出行需求"": 15, ""额度/升级需求"": 84, ""权益/优惠需求"": 41, ""沉睡/流失风险"": 29, ""新户/激活引导"": 14}",89,15,84,41,29,14
C003656,UID003656,额度/升级需求,"{""分期/借贷需求"": 26, ""跨境/出行需求"": 12, ""额度/升级需求"": 60, ""权益/优惠需求"": 22, ""沉睡/流失风险"": 14, ""新户/激活引导"": 25}",26,12,60,22,14,25
C003657,UID003657,额度/升级需求,"{""分期/借贷需求"": 49, ""跨境/出行需求"": 8, ""额度/升级需求"": 88, ""权益/优惠需求"": 82, ""沉睡/流失风险"": 23, ""新户/激活引导"": 7}",49,8,88,82,23,7
C003658,UID003658,跨境/出行需求,"{""分期/借贷需求"": 17, ""跨境/出行需求"": 89, ""额度/升级需求"": 35, ""权益/优惠需求"": 80, ""沉睡/流失风险"": 10, ""新户/激活引导"": 6}",17,89,35,80,10,6
C003659,UID003659,沉睡/流失风险,"{""分期/借贷需求"": 22, ""跨境/出行需求"": 21, ""额度/升级需求"": 86, ""权益/优惠需求"": 31, ""沉睡/流失风险"": 87, ""新户/激活引导"": 12}",22,21,86,31,87,12
C003660,UID003660,跨境/出行需求,"{""分期/借贷需求"": 27, ""跨境/出行需求"": 85, ""额度/升级需求"": 61, ""权益/优惠需求"": 15, ""沉睡/流失风险"": 16, ""新户/激活引导"": 11}",27,85,61,15,16,11
C003661,UID003661,分期/借贷需求,"{""分期/借贷需求"": 82, ""跨境/出行需求"": 14, ""额度/升级需求"": 62, ""权益/优惠需求"": 30, ""沉睡/流失风险"": 14, ""新户/激活引导"": 19}",82,14,62,30,14,19
C003662,UID003662,额度/升级需求,"{""分期/借贷需求"": 16, ""跨境/出行需求"": 15, ""额度/升级需求"": 86, ""权益/优惠需求"": 30, ""沉睡/流失风险"": 62, ""新户/激活引导"": 8}",16,15,86,30,62,8
C003663,UID003663,额度/升级需求,"{""分期/借贷需求"": 23, ""跨境/出行需求"": 28, ""额度/升级需求"": 65, ""权益/优惠需求"": 33, ""沉睡/流失风险"": 24, ""新户/激活引导"": 11}",23,28,65,33,24,11
C003664,UID003664,额度/升级需求,"{""分期/借贷需求"": 36, ""跨境/出行需求"": 20, ""额度/升级需求"": 83, ""权益/优惠需求"": 43, ""沉睡/流失风险"": 56, ""新户/激活引导"": 12}",36,20,83,43,56,12
C003665,UID003665,新户/激活引导,"{""分期/借贷需求"": 37, ""跨境/出行需求"": 19, ""额度/升级需求"": 25, ""权益/优惠需求"": 12, ""沉睡/流失风险"": 5, ""新户/激活引导"": 90}",37,19,25,12,5,90
C003666,UID003666,额度/升级需求,"{""分期/借贷需求"": 89, ""跨境/出行需求"": 13, ""额度/升级需求"": 90, ""权益/优惠需求"": 19, ""沉睡/流失风险"": 27, ""新户/激活引导"": 25}",89,13,90,19,27,25
C003667,UID003667,额度/升级需求,"{""分期/借贷需求"": 16, ""跨境/出行需求"": 69, ""额度/升级需求"": 90, ""权益/优惠需求"": 15, ""沉睡/流失风险"": 6, ""新户/激活引导"": 16}",16,69,90,15,6,16
C003668,UID003668,分期/借贷需求,"{""分期/借贷需求"": 75, ""跨境/出行需求"": 19, ""额度/升级需求"": 29, ""权益/优惠需求"": 43, ""沉睡/流失风险"": 8, ""新户/激活引导"": 23}",75,19,29,43,8,23
C003669,UID003669,分期/借贷需求,"{""分期/借贷需求"": 86, ""跨境/出行需求"": 20, ""额度/升级需求"": 40, ""权益/优惠需求"": 53, ""沉睡/流失风险"": 24, ""新户/激活引导"": 9}",86,20,40,53,24,9
C003670,UID003670,分期/借贷需求,"{""分期/借贷需求"": 40, ""跨境/出行需求"": 5, ""额度/升级需求"": 22, ""权益/优惠需求"": 33, ""沉睡/流失风险"": 9, ""新户/激活引导"": 12}",40,5,22,33,9,12
C003671,UID003671,分期/借贷需求,"{""分期/借贷需求"": 86, ""跨境/出行需求"": 21, ""额度/升级需求"": 40, ""权益/优惠需求"": 32, ""沉睡/流失风险"": 17, ""新户/激活引导"": 10}",86,21,40,32,17,10
C003672,UID003672,跨境/出行需求,"{""分期/借贷需求"": 18, ""跨境/出行需求"": 89, ""额度/升级需求"": 26, ""权益/优惠需求"": 45, ""沉睡/流失风险"": 77, ""新户/激活引导"": 18}",18,89,26,45,77,18
C003673,UID003673,沉睡/流失风险,"{""分期/借贷需求"": 13, ""跨境/出行需求"": 35, ""额度/升级需求"": 70, ""权益/优惠需求"": 42, ""沉睡/流失风险"": 76, ""新户/激活引导"": 19}",13,35,70,42,76,19
C003674,UID003674,分期/借贷需求,"{""分期/借贷需求"": 87, ""跨境/出行需求"": 74, ""额度/升级需求"": 22, ""权益/优惠需求"": 29, ""沉睡/流失风险"": 10, ""新户/激活引导"": 9}",87,74,22,29,10,9
C003675,UID003675,额度/升级需求,"{""分期/借贷需求"": 41, ""跨境/出行需求"": 27, ""额度/升级需求"": 70, ""权益/优惠需求"": 42, ""沉睡/流失风险"": 15, ""新户/激活引导"": 13}",41,27,70,42,15,13
C003676,UID003676,分期/借贷需求,"{""分期/借贷需求"": 87, ""跨境/出行需求"": 25, ""额度/升级需求"": 70, ""权益/优惠需求"": 37, ""沉睡/流失风险"": 16, ""新户/激活引导"": 15}",87,25,70,37,16,15
C003677,UID003677,分期/借贷需求,"{""分期/借贷需求"": 95, ""跨境/出行需求"": 82, ""额度/升级需求"": 23, ""权益/优惠需求"": 21, ""沉睡/流失风险"": 82, ""新户/激活引导"": 9}",95,82,23,21,82,9
C003678,UID003678,额度/升级需求,"{""分期/借贷需求"": 29, ""跨境/出行需求"": 35, ""额度/升级需求"": 79, ""权益/优惠需求"": 17, ""沉睡/流失风险"": 7, ""新户/激活引导"": 18}",29,35,79,17,7,18
C003679,UID003679,额度/升级需求,"{""分期/借贷需求"": 31, ""跨境/出行需求"": 60, ""额度/升级需求"": 64, ""权益/优惠需求"": 10, ""沉睡/流失风险"": 6, ""新户/激活引导"": 6}",31,60,64,10,6,6
C003680,UID003680,沉睡/流失风险,"{""分期/借贷需求"": 19, ""跨境/出行需求"": 85, ""额度/升级需求"": 69, ""权益/优惠需求"": 33, ""沉睡/流失风险"": 90, ""新户/激活引导"": 12}",19,85,69,33,90,12
C003681,UID003681,额度/升级需求,"{""分期/借贷需求"": 47, ""跨境/出行需求"": 25, ""额度/升级需求"": 88, ""权益/优惠需求"": 24, ""沉睡/流失风险"": 7, ""新户/激活引导"": 12}",47,25,88,24,7,12
C003682,UID003682,额度/升级需求,"{""分期/借贷需求"": 18, ""跨境/出行需求"": 25, ""额度/升级需求"": 88, ""权益/优惠需求"": 17, ""沉睡/流失风险"": 30, ""新户/激活引导"": 15}",18,25,88,17,30,15
C003683,UID003683,分期/借贷需求,"{""分期/借贷需求"": 80, ""跨境/出行需求"": 7, ""额度/升级需求"": 18, ""权益/优惠需求"": 50, ""沉睡/流失风险"": 15, ""新户/激活引导"": 15}",80,7,18,50,15,15
C003684,UID003684,分期/借贷需求,"{""分期/借贷需求"": 85, ""跨境/出行需求"": 6, ""额度/升级需求"": 76, ""权益/优惠需求"": 23, ""沉睡/流失风险"": 25, ""新户/激活引导"": 25}",85,6,76,23,25,25
C003685,UID003685,跨境/出行需求,"{""分期/借贷需求"": 37, ""跨境/出行需求"": 77, ""额度/升级需求"": 16, ""权益/优惠需求"": 56, ""沉睡/流失风险"": 68, ""新户/激活引导"": 14}",37,77,16,56,68,14
C003686,UID003686,跨境/出行需求,"{""分期/借贷需求"": 79, ""跨境/出行需求"": 87, ""额度/升级需求"": 38, ""权益/优惠需求"": 43, ""沉睡/流失风险"": 24, ""新户/激活引导"": 17}",79,87,38,43,24,17
C003687,UID003687,沉睡/流失风险,"{""分期/借贷需求"": 34, ""跨境/出行需求"": 78, ""额度/升级需求"": 36, ""权益/优惠需求"": 19, ""沉睡/流失风险"": 81, ""新户/激活引导"": 12}",34,78,36,19,81,12
C003688,UID003688,额度/升级需求,"{""分期/借贷需求"": 83, ""跨境/出行需求"": 19, ""额度/升级需求"": 88, ""权益/优惠需求"": 38, ""沉睡/流失风险"": 28, ""新户/激活引导"": 14}",83,19,88,38,28,14
C003689,UID003689,额度/升级需求,"{""分期/借贷需求"": 36, ""跨境/出行需求"": 9, ""额度/升级需求"": 83, ""权益/优惠需求"": 10, ""沉睡/流失风险"": 58, ""新户/激活引导"": 16}",36,9,83,10,58,16
C003690,UID003690,额度/升级需求,"{""分期/借贷需求"": 42, ""跨境/出行需求"": 28, ""额度/升级需求"": 82, ""权益/优惠需求"": 20, ""沉睡/流失风险"": 16, ""新户/激活引导"": 14}",42,28,82,20,16,14
C003691,UID003691,额度/升级需求,"{""分期/借贷需求"": 76, ""跨境/出行需求"": 35, ""额度/升级需求"": 90, ""权益/优惠需求"": 14, ""沉睡/流失风险"": 21, ""新户/激活引导"": 66}",76,35,90,14,21,66
C003692,UID003692,跨境/出行需求,"{""分期/借贷需求"": 21, ""跨境/出行需求"": 82, ""额度/升级需求"": 77, ""权益/优惠需求"": 16, ""沉睡/流失风险"": 28, ""新户/激活引导"": 9}",21,82,77,16,28,9
C003693,UID003693,跨境/出行需求,"{""分期/借贷需求"": 76, ""跨境/出行需求"": 86, ""额度/升级需求"": 62, ""权益/优惠需求"": 18, ""沉睡/流失风险"": 11, ""新户/激活引导"": 24}",76,86,62,18,11,24
C003694,UID003694,沉睡/流失风险,"{""分期/借贷需求"": 74, ""跨境/出行需求"": 33, ""额度/升级需求"": 5, ""权益/优惠需求"": 69, ""沉睡/流失风险"": 89, ""新户/激活引导"": 7}",74,33,5,69,89,7
C003695,UID003695,额度/升级需求,"{""分期/借贷需求"": 71, ""跨境/出行需求"": 17, ""额度/升级需求"": 83, ""权益/优惠需求"": 10, ""沉睡/流失风险"": 7, ""新户/激活引导"": 21}",71,17,83,10,7,21
C003696,UID003696,权益/优惠需求,"{""分期/借贷需求"": 25, ""跨境/出行需求"": 18, ""额度/升级需求"": 68, ""权益/优惠需求"": 81, ""沉睡/流失风险"": 10, ""新户/激活引导"": 11}",25,18,68,81,10,11
C003697,UID003697,跨境/出行需求,"{""分期/借贷需求"": 45, ""跨境/出行需求"": 74, ""额度/升级需求"": 27, ""权益/优惠需求"": 51, ""沉睡/流失风险"": 22, ""新户/激活引导"": 10}",45,74,27,51,22,10
C003698,UID003698,沉睡/流失风险,"{""分期/借贷需求"": 40, ""跨境/出行需求"": 72, ""额度/升级需求"": 76, ""权益/优惠需求"": 15, ""沉睡/流失风险"": 79, ""新户/激活引导"": 10}",40,72,76,15,79,10
C003699,UID003699,分期/借贷需求,"{""分期/借贷需求"": 95, ""跨境/出行需求"": 10, ""额度/升级需求"": 88, ""权益/优惠需求"": 32, ""沉睡/流失风险"": 80, ""新户/激活引导"": 19}",95,10,88,32,80,19
C003700,UID003700,额度/升级需求,"{""分期/借贷需求"": 30, ""跨境/出行需求"": 68, ""额度/升级需求"": 83, ""权益/优惠需求"": 33, ""沉睡/流失风险"": 22, ""新户/激活引导"": 25}",30,68,83,33,22,25
C003701,UID003701,分期/借贷需求,"{""分期/借贷需求"": 78, ""跨境/出行需求"": 20, ""额度/升级需求"": 64, ""权益/优惠需求"": 34, ""沉睡/流失风险"": 9, ""新户/激活引导"": 23}",78,20,64,34,9,23
C003702,UID003702,沉睡/流失风险,"{""分期/借贷需求"": 12, ""跨境/出行需求"": 15, ""额度/升级需求"": 64, ""权益/优惠需求"": 15, ""沉睡/流失风险"": 82, ""新户/激活引导"": 19}",12,15,64,15,82,19
C003703,UID003703,跨境/出行需求,"{""分期/借贷需求"": 82, ""跨境/出行需求"": 88, ""额度/升级需求"": 40, ""权益/优惠需求"": 25, ""沉睡/流失风险"": 28, ""新户/激活引导"": 8}",82,88,40,25,28,8
C003704,UID003704,分期/借贷需求,"{""分期/借贷需求"": 82, ""跨境/出行需求"": 6, ""额度/升级需求"": 77, ""权益/优惠需求"": 21, ""沉睡/流失风险"": 27, ""新户/激活引导"": 19}",82,6,77,21,27,19
C003705,UID003705,额度/升级需求,"{""分期/借贷需求"": 17, ""跨境/出行需求"": 25, ""额度/升级需求"": 75, ""权益/优惠需求"": 21, ""沉睡/流失风险"": 7, ""新户/激活引导"": 19}",17,25,75,21,7,19
C003706,UID003706,分期/借贷需求,"{""分期/借贷需求"": 91, ""跨境/出行需求"": 66, ""额度/升级需求"": 17, ""权益/优惠需求"": 38, ""沉睡/流失风险"": 30, ""新户/激活引导"": 11}",91,66,17,38,30,11
C003707,UID003707,跨境/出行需求,"{""分期/借贷需求"": 46, ""跨境/出行需求"": 80, ""额度/升级需求"": 78, ""权益/优惠需求"": 21, ""沉睡/流失风险"": 5, ""新户/激活引导"": 15}",46,80,78,21,5,15
C003708,UID003708,新户/激活引导,"{""分期/借贷需求"": 21, ""跨境/出行需求"": 10, ""额度/升级需求"": 14, ""权益/优惠需求"": 23, ""沉睡/流失风险"": 28, ""新户/激活引导"": 73}",21,10,14,23,28,73
C003709,UID003709,跨境/出行需求,"{""分期/借贷需求"": 75, ""跨境/出行需求"": 90, ""额度/升级需求"": 11, ""权益/优惠需求"": 37, ""沉睡/流失风险"": 70, ""新户/激活引导"": 23}",75,90,11,37,70,23
C003710,UID003710,额度/升级需求,"{""分期/借贷需求"": 14, ""跨境/出行需求"": 25, ""额度/升级需求"": 69, ""权益/优惠需求"": 25, ""沉睡/流失风险"": 22, ""新户/激活引导"": 22}",14,25,69,25,22,22
C003711,UID003711,分期/借贷需求,"{""分期/借贷需求"": 74, ""跨境/出行需求"": 67, ""额度/升级需求"": 15, ""权益/优惠需求"": 30, ""沉睡/流失风险"": 25, ""新户/激活引导"": 71}",74,67,15,30,25,71
