contact_id,cust_id,campaign_id,channel,contact_time,contact_type,status,response_time_sec
CONTACT_00057917,C000687,CAMP_2026_DOUBLE11,APP Push,2026-07-08 12:00:00,marketing,opened,70698
CONTACT_00057918,C002547,CAMP_2026_POINTS_BOOST,微信公众号,2026-07-01 15:00:00,marketing,clicked,50952
CONTACT_00057919,C004505,,APP Push,2026-07-08 23:00:00,service,sent,0
CONTACT_00057920,C007625,CAMP_2026_WOMEN,微信公众号,2026-07-15 09:00:00,marketing,sent,0
CONTACT_00057921,C004055,CAMP_2026_DORMANT,邮件,2026-05-31 08:00:00,marketing,opened,33613
CONTACT_00057922,C003384,CAMP_2026_BACK_SCHOOL,APP Push,2026-07-04 18:00:00,marketing,clicked,19237
CONTACT_00057923,C005612,CAMP_2026_SPRINGFEST,APP Push,2026-06-23 09:00:00,marketing,opened,14424
CONTACT_00057924,C003069,CAMP_2026_BIRTHDAY,电话外呼,2026-07-02 10:00:00,marketing,clicked,20410
CONTACT_00057925,C002480,CAMP_2026_DOUBLE11,短信,2026-05-02 01:00:00,marketing,sent,0
CONTACT_00057926,C005670,CAMP_2026_WOMEN,电话外呼,2026-07-15 22:00:00,marketing,clicked,27000
CONTACT_00057927,C007499,CAMP_2026_SPORTS,APP Push,2026-04-18 19:00:00,marketing,opened,40652
CONTACT_00057928,C004879,CAMP_2026_NYE,短信,2026-06-16 23:00:00,marketing,clicked,55983
CONTACT_00057929,C002100,CAMP_2026_UPGRADE,微信公众号,2026-06-03 07:00:00,marketing,opened,2408
CONTACT_00057930,C007509,CAMP_2026_WOMEN,电话外呼,2026-07-11 15:00:00,marketing,clicked,65836
CONTACT_00057931,C004851,CAMP_2026_WOMEN,电话外呼,2026-06-26 11:00:00,marketing,sent,0
CONTACT_00057932,C005395,CAMP_2026_POINTS_BOOST,邮件,2026-07-07 14:00:00,marketing,clicked,3636
CONTACT_00057933,C001192,CAMP_2026_WOMEN,微信公众号,2026-06-17 22:00:00,marketing,clicked,2274
CONTACT_00057934,C005609,CAMP_2026_GREEN,电话外呼,2026-07-10 17:00:00,marketing,sent,0
CONTACT_00057935,C004377,CAMP_2026_NATIONAL,电话外呼,2026-06-12 01:00:00,marketing,clicked,40057
CONTACT_00057936,C004272,CAMP_2026_MOVIE9,短信,2026-05-12 21:00:00,marketing,clicked,58665
CONTACT_00057937,C004910,CAMP_2026_DOUBLE11,邮件,2026-07-03 10:00:00,marketing,sent,0
CONTACT_00057938,C005108,CAMP_2026_AI_TOKEN,电话外呼,2026-07-06 17:00:00,marketing,opened,34433
CONTACT_00057939,C006337,CAMP_2026_WEDDING5,微信公众号,2026-07-15 03:00:00,marketing,sent,0
CONTACT_00057940,C007882,,邮件,2026-06-15 09:00:00,service,clicked,56539
CONTACT_00057941,C005593,CAMP_2026_BACK_SCHOOL,APP Push,2026-06-25 00:00:00,marketing,clicked,36626
CONTACT_00057942,C002311,CAMP_2026_CROSSBORDER,短信,2026-06-24 13:00:00,marketing,opened,49882
CONTACT_00057943,C000857,CAMP_2026_CAMPUS,短信,2026-05-07 01:00:00,marketing,sent,0
CONTACT_00057944,C004907,CAMP_2026_POINTS_BOOST,短信,2026-07-07 08:00:00,marketing,opened,7173
CONTACT_00057945,C004655,CAMP_2026_SPRING_TRAVEL,短信,2026-07-16 09:00:00,marketing,sent,0
CONTACT_00057946,C002736,CAMP_2026_FAMILY,微信公众号,2026-06-07 08:00:00,marketing,clicked,13206
CONTACT_00057947,C003131,CAMP_2026_POINTS_BOOST,邮件,2026-07-15 23:00:00,marketing,sent,0
CONTACT_00057948,C001854,CAMP_2026_NYE,微信公众号,2026-07-16 03:00:00,marketing,clicked,27213
CONTACT_00057949,C005596,CAMP_2026_NATIONAL,短信,2026-07-13 10:00:00,marketing,opened,43525
CONTACT_00057950,C004423,,邮件,2026-07-10 11:00:00,service,sent,0
CONTACT_00057951,C000038,CAMP_2026_SUMMER,邮件,2026-07-07 00:00:00,marketing,clicked,28502
CONTACT_00057952,C000358,CAMP_2026_NATIONAL,微信公众号,2026-06-01 14:00:00,marketing,sent,0
CONTACT_00057953,C000631,CAMP_2026_SPRINGFEST,微信公众号,2026-07-03 01:00:00,marketing,clicked,13100
CONTACT_00057954,C006827,CAMP_2026_NEWUSER,微信公众号,2026-07-14 09:00:00,marketing,clicked,37227
CONTACT_00057955,C003136,CAMP_2026_618,微信公众号,2026-05-28 03:00:00,marketing,clicked,6354
CONTACT_00057956,C004190,CAMP_2026_CAMPUS,微信公众号,2026-07-10 20:00:00,marketing,opened,40252
CONTACT_00057957,C001771,CAMP_2026_POINTS_BOOST,邮件,2026-05-22 01:00:00,marketing,opened,80944
CONTACT_00057958,C004070,CAMP_2026_MOVIE9,微信公众号,2026-07-04 23:00:00,marketing,sent,0
CONTACT_00057959,C001257,CAMP_2026_CROSSBORDER,APP Push,2026-06-11 17:00:00,marketing,opened,57134
CONTACT_00057960,C002197,CAMP_2026_BACK_SCHOOL,邮件,2026-07-02 17:00:00,marketing,opened,25907
CONTACT_00057961,C006903,CAMP_2026_NATIONAL,邮件,2026-06-30 04:00:00,marketing,clicked,66439
CONTACT_00057962,C006236,CAMP_2026_DOUBLE11,电话外呼,2026-06-09 05:00:00,marketing,clicked,39741
CONTACT_00057963,C007310,CAMP_2026_GREEN,APP Push,2026-07-04 21:00:00,marketing,clicked,11420
CONTACT_00057964,C000060,CAMP_2026_UPGRADE,电话外呼,2026-06-28 11:00:00,marketing,clicked,6601
CONTACT_00057965,C001658,CAMP_2026_DORMANT,电话外呼,2026-06-07 17:00:00,marketing,clicked,8886
CONTACT_00057966,C007737,CAMP_2026_MOVIE9,微信公众号,2026-07-05 13:00:00,marketing,sent,0
CONTACT_00057967,C007142,,APP Push,2026-04-25 07:00:00,service,opened,15262
CONTACT_00057968,C006028,CAMP_2026_SPORTS,短信,2026-07-03 07:00:00,marketing,sent,0
CONTACT_00057969,C000493,CAMP_2026_WOMEN,APP Push,2026-06-25 15:00:00,marketing,clicked,47400
CONTACT_00057970,C000504,CAMP_2026_FAMILY,APP Push,2026-06-05 08:00:00,marketing,clicked,48441
CONTACT_00057971,C000332,CAMP_2026_BIRTHDAY,微信公众号,2026-05-15 18:00:00,marketing,clicked,19520
CONTACT_00057972,C000212,,电话外呼,2026-06-06 08:00:00,service,clicked,47832
CONTACT_00057973,C004052,CAMP_2026_MOVIE9,邮件,2026-07-15 19:00:00,marketing,sent,0
CONTACT_00057974,C005138,CAMP_2026_NYE,微信公众号,2026-06-30 02:00:00,marketing,clicked,60087
CONTACT_00057975,C003920,CAMP_2026_FAMILY,微信公众号,2026-07-01 06:00:00,marketing,clicked,52218
CONTACT_00057976,C004066,CAMP_2026_WOMEN,邮件,2026-04-18 20:00:00,marketing,clicked,83239
CONTACT_00057977,C002371,CAMP_2026_NATIONAL,电话外呼,2026-06-27 10:00:00,marketing,clicked,25085
CONTACT_00057978,C001860,CAMP_2026_APPLEPAY,微信公众号,2026-07-12 21:00:00,marketing,opened,1502
CONTACT_00057979,C007658,CAMP_2026_GREEN,电话外呼,2026-07-09 09:00:00,marketing,opened,12311
CONTACT_00057980,C003124,CAMP_2026_NATIONAL,邮件,2026-07-08 21:00:00,marketing,sent,0
CONTACT_00057981,C004050,CAMP_2026_UPGRADE,APP Push,2026-05-29 18:00:00,marketing,opened,45062
CONTACT_00057982,C001518,CAMP_2026_MOVIE9,邮件,2026-06-25 04:00:00,marketing,clicked,15010
CONTACT_00057983,C000919,CAMP_2026_SUMMER,APP Push,2026-07-13 17:00:00,marketing,unsubscribed,0
CONTACT_00057984,C002369,CAMP_2026_APPLEPAY,APP Push,2026-05-28 12:00:00,marketing,sent,0
CONTACT_00057985,C000248,CAMP_2026_CROSSBORDER,短信,2026-07-06 03:00:00,marketing,unsubscribed,0
CONTACT_00057986,C000276,,APP Push,2026-07-14 07:00:00,service,sent,0
CONTACT_00057987,C003395,CAMP_2026_GREEN,APP Push,2026-07-07 06:00:00,marketing,clicked,11626
CONTACT_00057988,C006455,,电话外呼,2026-07-08 20:00:00,service,sent,0
CONTACT_00057989,C002492,CAMP_2026_SUMMER,电话外呼,2026-06-05 17:00:00,marketing,sent,0
CONTACT_00057990,C004027,CAMP_2026_WEDDING5,微信公众号,2026-07-15 07:00:00,marketing,unsubscribed,0
CONTACT_00057991,C007136,CAMP_2026_UPGRADE,短信,2026-06-15 11:00:00,marketing,sent,0
CONTACT_00057992,C002676,CAMP_2026_CROSSBORDER,电话外呼,2026-07-02 20:00:00,marketing,sent,0
CONTACT_00057993,C004492,CAMP_2026_SUMMER,邮件,2026-06-01 19:00:00,marketing,clicked,64013
CONTACT_00057994,C000384,CAMP_2026_FAMILY,短信,2026-06-14 09:00:00,marketing,sent,0
CONTACT_00057995,C003449,CAMP_2026_BIRTHDAY,邮件,2026-04-18 23:00:00,marketing,unsubscribed,0
CONTACT_00057996,C002541,CAMP_2026_SPORTS,电话外呼,2026-06-12 01:00:00,marketing,clicked,69715
CONTACT_00057997,C003706,CAMP_2026_WEDDING5,电话外呼,2026-07-10 16:00:00,marketing,clicked,68282
CONTACT_00057998,C006366,CAMP_2026_CLOUD_FLASH,电话外呼,2026-06-12 15:00:00,marketing,sent,0
CONTACT_00057999,C001200,CAMP_2026_BACK_SCHOOL,邮件,2026-06-13 00:00:00,marketing,clicked,52284
CONTACT_00058000,C002994,CAMP_2026_SPORTS,APP Push,2026-06-23 09:00:00,marketing,clicked,68784
CONTACT_00058001,C005981,CAMP_2026_DORMANT,APP Push,2026-07-09 08:00:00,marketing,clicked,37323
CONTACT_00058002,C002605,CAMP_2026_CROSSBORDER,邮件,2026-06-08 19:00:00,marketing,clicked,6178
CONTACT_00058003,C006484,CAMP_2026_FAMILY,APP Push,2026-07-09 03:00:00,marketing,clicked,83550
CONTACT_00058004,C001136,CAMP_2026_SPORTS,APP Push,2026-07-02 23:00:00,marketing,opened,38670
CONTACT_00058005,C000714,CAMP_2026_REFERRAL,微信公众号,2026-07-05 20:00:00,marketing,clicked,34271
CONTACT_00058006,C003773,CAMP_2026_WOMEN,微信公众号,2026-05-02 15:00:00,marketing,clicked,52278
CONTACT_00058007,C004058,CAMP_2026_BACK_SCHOOL,邮件,2026-05-27 05:00:00,marketing,clicked,27147
CONTACT_00058008,C004000,CAMP_2026_AI_TOKEN,邮件,2026-07-04 12:00:00,marketing,sent,0
CONTACT_00058009,C002692,CAMP_2026_AI_TOKEN,微信公众号,2026-06-25 23:00:00,marketing,clicked,70022
CONTACT_00058010,C007557,,微信公众号,2026-05-22 20:00:00,service,clicked,53447
CONTACT_00058011,C001155,CAMP_2026_FAMILY,短信,2026-05-10 03:00:00,marketing,clicked,10479
CONTACT_00058012,C002431,,APP Push,2026-06-15 05:00:00,service,opened,24626
CONTACT_00058013,C003092,CAMP_2026_DOUBLE11,微信公众号,2026-07-16 03:00:00,marketing,sent,0
CONTACT_00058014,C006620,CAMP_2026_BIRTHDAY,微信公众号,2026-07-13 03:00:00,marketing,opened,76312
CONTACT_00058015,C004000,,短信,2026-07-07 00:00:00,service,sent,0
CONTACT_00058016,C000316,CAMP_2026_SUMMER,短信,2026-05-25 18:00:00,marketing,clicked,78475
CONTACT_00058017,C005520,CAMP_2026_NATIONAL,短信,2026-06-05 17:00:00,marketing,opened,49787
CONTACT_00058018,C000147,CAMP_2026_WEDDING5,电话外呼,2026-06-26 10:00:00,marketing,sent,0
CONTACT_00058019,C005891,CAMP_2026_CLOUD_FLASH,微信公众号,2026-05-26 03:00:00,marketing,clicked,71938
CONTACT_00058020,C003139,CAMP_2026_BACK_SCHOOL,短信,2026-07-14 01:00:00,marketing,unsubscribed,0
CONTACT_00058021,C007128,CAMP_2026_BACK_SCHOOL,邮件,2026-07-05 21:00:00,marketing,clicked,24714
CONTACT_00058022,C005121,,短信,2026-07-08 20:00:00,service,sent,0
CONTACT_00058023,C006682,CAMP_2026_FAMILY,邮件,2026-06-19 23:00:00,marketing,clicked,11259
CONTACT_00058024,C006698,CAMP_2026_SPORTS,短信,2026-05-29 15:00:00,marketing,clicked,44727
CONTACT_00058025,C002503,CAMP_2026_SPRINGFEST,短信,2026-05-12 23:00:00,marketing,sent,0
CONTACT_00058026,C006024,CAMP_2026_DOUBLE11,APP Push,2026-05-04 08:00:00,marketing,sent,0
CONTACT_00058027,C006159,CAMP_2026_CAMPUS,短信,2026-06-23 05:00:00,marketing,clicked,81838
CONTACT_00058028,C000182,CAMP_2026_GREEN,微信公众号,2026-06-24 18:00:00,marketing,clicked,49898
CONTACT_00058029,C007184,CAMP_2026_DOUBLE11,短信,2026-07-14 07:00:00,marketing,sent,0
CONTACT_00058030,C003119,CAMP_2026_NATIONAL,电话外呼,2026-07-06 07:00:00,marketing,sent,0
CONTACT_00058031,C000618,,APP Push,2026-05-09 18:00:00,service,clicked,19587
CONTACT_00058032,C001388,CAMP_2026_NEWUSER,电话外呼,2026-07-10 13:00:00,marketing,sent,0
CONTACT_00058033,C000025,CAMP_2026_NATIONAL,邮件,2026-07-06 15:00:00,marketing,opened,55245
CONTACT_00058034,C004112,,APP Push,2026-06-19 07:00:00,service,clicked,74607
CONTACT_00058035,C002724,CAMP_2026_CLOUD_FLASH,APP Push,2026-05-29 02:00:00,marketing,sent,0
CONTACT_00058036,C002670,CAMP_2026_WEDDING5,短信,2026-06-19 05:00:00,marketing,sent,0
CONTACT_00058037,C005804,CAMP_2026_AI_TOKEN,微信公众号,2026-07-01 21:00:00,marketing,clicked,31276
CONTACT_00058038,C002452,CAMP_2026_MOVIE9,邮件,2026-05-06 23:00:00,marketing,sent,0
CONTACT_00058039,C004799,CAMP_2026_CAMPUS,短信,2026-07-13 18:00:00,marketing,opened,77807
CONTACT_00058040,C001911,CAMP_2026_SPORTS,邮件,2026-07-15 16:00:00,marketing,clicked,7303
CONTACT_00058041,C002556,CAMP_2026_618,电话外呼,2026-06-29 05:00:00,marketing,clicked,69310
CONTACT_00058042,C004274,,电话外呼,2026-07-12 14:00:00,service,unsubscribed,0
CONTACT_00058043,C004332,CAMP_2026_NATIONAL,邮件,2026-05-24 16:00:00,marketing,clicked,53449
CONTACT_00058044,C003216,CAMP_2026_CROSSBORDER,邮件,2026-06-15 16:00:00,marketing,sent,0
CONTACT_00058045,C003266,CAMP_2026_WOMEN,邮件,2026-07-08 14:00:00,marketing,clicked,39555
CONTACT_00058046,C003929,CAMP_2026_CAMPUS,邮件,2026-07-14 11:00:00,marketing,clicked,85264
CONTACT_00058047,C000050,CAMP_2026_SPORTS,电话外呼,2026-07-10 20:00:00,marketing,clicked,78062
CONTACT_00058048,C006348,CAMP_2026_WEDDING5,电话外呼,2026-06-01 06:00:00,marketing,sent,0
CONTACT_00058049,C002993,CAMP_2026_CROSSBORDER,APP Push,2026-07-06 03:00:00,marketing,unsubscribed,0
CONTACT_00058050,C007790,,微信公众号,2026-07-11 20:00:00,service,clicked,82272
CONTACT_00058051,C001408,CAMP_2026_NEWUSER,短信,2026-05-06 19:00:00,marketing,opened,46766
CONTACT_00058052,C005991,CAMP_2026_AI_TOKEN,APP Push,2026-07-14 18:00:00,marketing,unsubscribed,0
CONTACT_00058053,C003670,CAMP_2026_WEDDING5,微信公众号,2026-04-18 14:00:00,marketing,sent,0
CONTACT_00058054,C007420,CAMP_2026_DOUBLE11,邮件,2026-06-09 20:00:00,marketing,opened,67760
CONTACT_00058055,C003880,CAMP_2026_MOVIE9,短信,2026-07-03 04:00:00,marketing,clicked,43737
CONTACT_00058056,C002280,CAMP_2026_APPLEPAY,APP Push,2026-06-17 13:00:00,marketing,clicked,8487
CONTACT_00058057,C002066,CAMP_2026_AI_TOKEN,微信公众号,2026-07-03 05:00:00,marketing,sent,0
CONTACT_00058058,C001446,CAMP_2026_NYE,短信,2026-06-23 02:00:00,marketing,clicked,81786
CONTACT_00058059,C004154,CAMP_2026_REFERRAL,短信,2026-06-26 05:00:00,marketing,opened,38040
CONTACT_00058060,C004275,CAMP_2026_WOMEN,短信,2026-07-06 06:00:00,marketing,opened,46446
CONTACT_00058061,C004428,CAMP_2026_APPLEPAY,APP Push,2026-07-16 10:00:00,marketing,unsubscribed,0
CONTACT_00058062,C000791,,邮件,2026-05-15 23:00:00,service,sent,0
CONTACT_00058063,C003230,,微信公众号,2026-07-13 08:00:00,service,unsubscribed,0
CONTACT_00058064,C003398,,短信,2026-07-03 07:00:00,service,sent,0
CONTACT_00058065,C004568,CAMP_2026_NEWUSER,微信公众号,2026-07-06 14:00:00,marketing,opened,26416
CONTACT_00058066,C004267,CAMP_2026_SUMMER,短信,2026-06-19 20:00:00,marketing,unsubscribed,0
CONTACT_00058067,C004696,CAMP_2026_FAMILY,电话外呼,2026-07-10 20:00:00,marketing,clicked,22821
CONTACT_00058068,C001143,CAMP_2026_NEWUSER,微信公众号,2026-04-29 02:00:00,marketing,clicked,48876
CONTACT_00058069,C007058,CAMP_2026_SUMMER,电话外呼,2026-06-23 19:00:00,marketing,sent,0
CONTACT_00058070,C003488,CAMP_2026_NATIONAL,微信公众号,2026-06-20 06:00:00,marketing,sent,0
CONTACT_00058071,C002253,,电话外呼,2026-07-11 10:00:00,service,clicked,30273
CONTACT_00058072,C005476,CAMP_2026_REFERRAL,邮件,2026-06-21 01:00:00,marketing,sent,0
CONTACT_00058073,C000825,,APP Push,2026-07-02 20:00:00,service,clicked,45894
CONTACT_00058074,C003104,CAMP_2026_SPORTS,电话外呼,2026-07-03 05:00:00,marketing,clicked,30224
CONTACT_00058075,C004228,CAMP_2026_APPLEPAY,电话外呼,2026-06-29 17:00:00,marketing,sent,0
CONTACT_00058076,C007647,,APP Push,2026-06-10 14:00:00,service,sent,0
CONTACT_00058077,C003233,CAMP_2026_DORMANT,电话外呼,2026-07-07 20:00:00,marketing,sent,0
CONTACT_00058078,C003063,CAMP_2026_WOMEN,电话外呼,2026-06-26 17:00:00,marketing,sent,0
CONTACT_00058079,C000596,CAMP_2026_DORMANT,APP Push,2026-07-07 20:00:00,marketing,opened,25251
CONTACT_00058080,C002618,CAMP_2026_UPGRADE,微信公众号,2026-05-18 07:00:00,marketing,clicked,30346
CONTACT_00058081,C007007,,电话外呼,2026-06-01 11:00:00,service,clicked,68019
CONTACT_00058082,C004852,CAMP_2026_WEDDING5,电话外呼,2026-07-05 13:00:00,marketing,clicked,85213
CONTACT_00058083,C002508,CAMP_2026_SUMMER,邮件,2026-06-17 15:00:00,marketing,clicked,13639
CONTACT_00058084,C004631,CAMP_2026_WOMEN,邮件,2026-06-19 14:00:00,marketing,sent,0
CONTACT_00058085,C005924,CAMP_2026_WOMEN,APP Push,2026-07-01 07:00:00,marketing,opened,70574
CONTACT_00058086,C000799,CAMP_2026_MOVIE9,微信公众号,2026-07-02 18:00:00,marketing,clicked,55853
CONTACT_00058087,C006357,CAMP_2026_WOMEN,邮件,2026-05-12 11:00:00,marketing,sent,0
CONTACT_00058088,C005065,CAMP_2026_NEWUSER,邮件,2026-04-18 03:00:00,marketing,sent,0
CONTACT_00058089,C007880,CAMP_2026_DOUBLE11,APP Push,2026-07-10 21:00:00,marketing,sent,0
CONTACT_00058090,C001807,CAMP_2026_SUMMER,邮件,2026-04-18 21:00:00,marketing,clicked,44866
CONTACT_00058091,C002130,CAMP_2026_BACK_SCHOOL,短信,2026-07-07 13:00:00,marketing,clicked,68863
CONTACT_00058092,C007439,CAMP_2026_SPRINGFEST,APP Push,2026-07-15 10:00:00,marketing,clicked,7854
CONTACT_00058093,C005675,CAMP_2026_DORMANT,微信公众号,2026-07-07 06:00:00,marketing,clicked,29232
CONTACT_00058094,C001166,CAMP_2026_DOUBLE11,邮件,2026-06-29 01:00:00,marketing,opened,68427
CONTACT_00058095,C007734,CAMP_2026_GREEN,APP Push,2026-07-11 17:00:00,marketing,sent,0
CONTACT_00058096,C007515,CAMP_2026_GREEN,短信,2026-07-05 10:00:00,marketing,sent,0
CONTACT_00058097,C003505,CAMP_2026_SUMMER,邮件,2026-06-27 17:00:00,marketing,sent,0
CONTACT_00058098,C006659,CAMP_2026_618,短信,2026-07-07 11:00:00,marketing,clicked,52104
CONTACT_00058099,C005063,CAMP_2026_CAMPUS,短信,2026-07-16 10:00:00,marketing,clicked,42820
CONTACT_00058100,C006556,CAMP_2026_CAMPUS,短信,2026-07-15 08:00:00,marketing,opened,29869
CONTACT_00058101,C001266,CAMP_2026_APPLEPAY,微信公众号,2026-06-21 15:00:00,marketing,sent,0
CONTACT_00058102,C006120,CAMP_2026_DORMANT,短信,2026-06-14 23:00:00,marketing,clicked,20389
CONTACT_00058103,C006896,CAMP_2026_WOMEN,APP Push,2026-06-30 17:00:00,marketing,clicked,24531
CONTACT_00058104,C003447,CAMP_2026_BACK_SCHOOL,短信,2026-07-16 14:00:00,marketing,opened,33781
CONTACT_00058105,C004466,CAMP_2026_NEWUSER,电话外呼,2026-07-06 02:00:00,marketing,clicked,19138
CONTACT_00058106,C006562,CAMP_2026_NYE,电话外呼,2026-07-11 22:00:00,marketing,unsubscribed,0
CONTACT_00058107,C006961,CAMP_2026_DORMANT,邮件,2026-07-16 14:00:00,marketing,sent,0
CONTACT_00058108,C006968,CAMP_2026_CROSSBORDER,APP Push,2026-06-04 17:00:00,marketing,clicked,48309
CONTACT_00058109,C000029,CAMP_2026_UPGRADE,电话外呼,2026-06-10 08:00:00,marketing,clicked,33770
CONTACT_00058110,C004125,CAMP_2026_CROSSBORDER,短信,2026-07-09 23:00:00,marketing,sent,0
CONTACT_00058111,C001102,CAMP_2026_NYE,邮件,2026-06-03 07:00:00,marketing,clicked,66655
CONTACT_00058112,C006833,CAMP_2026_MOVIE9,微信公众号,2026-06-26 16:00:00,marketing,opened,33317
CONTACT_00058113,C000096,CAMP_2026_SUMMER,邮件,2026-07-15 17:00:00,marketing,clicked,44275
CONTACT_00058114,C005698,CAMP_2026_CLOUD_FLASH,邮件,2026-06-20 06:00:00,marketing,clicked,77609
CONTACT_00058115,C002572,CAMP_2026_CAMPUS,短信,2026-06-30 13:00:00,marketing,clicked,85077
CONTACT_00058116,C007911,CAMP_2026_NATIONAL,邮件,2026-07-01 13:00:00,marketing,sent,0
CONTACT_00058117,C007610,CAMP_2026_CLOUD_FLASH,电话外呼,2026-06-21 21:00:00,marketing,sent,0
CONTACT_00058118,C006437,CAMP_2026_GREEN,微信公众号,2026-05-26 12:00:00,marketing,opened,84705
CONTACT_00058119,C002235,CAMP_2026_DORMANT,邮件,2026-07-01 07:00:00,marketing,clicked,64362
CONTACT_00058120,C003761,CAMP_2026_BACK_SCHOOL,微信公众号,2026-07-13 08:00:00,marketing,opened,47448
CONTACT_00058121,C005244,CAMP_2026_SPRINGFEST,邮件,2026-07-16 23:00:00,marketing,sent,0
CONTACT_00058122,C007233,CAMP_2026_MOVIE9,电话外呼,2026-07-05 04:00:00,marketing,sent,0
CONTACT_00058123,C006192,,电话外呼,2026-07-16 20:00:00,service,sent,0
CONTACT_00058124,C003809,CAMP_2026_MOVIE9,电话外呼,2026-05-26 14:00:00,marketing,sent,0
CONTACT_00058125,C000771,CAMP_2026_NYE,APP Push,2026-04-18 12:00:00,marketing,clicked,3367
CONTACT_00058126,C001184,CAMP_2026_POINTS_BOOST,微信公众号,2026-07-11 17:00:00,marketing,opened,62941
CONTACT_00058127,C005541,CAMP_2026_GREEN,邮件,2026-07-12 23:00:00,marketing,sent,0
CONTACT_00058128,C006083,CAMP_2026_REFERRAL,电话外呼,2026-07-16 10:00:00,marketing,clicked,7183
CONTACT_00058129,C001086,,短信,2026-07-13 14:00:00,service,clicked,7202
CONTACT_00058130,C004274,CAMP_2026_DOUBLE11,APP Push,2026-07-03 10:00:00,marketing,opened,8759
CONTACT_00058131,C004200,CAMP_2026_WOMEN,APP Push,2026-07-04 23:00:00,marketing,clicked,70066
CONTACT_00058132,C000542,CAMP_2026_NATIONAL,邮件,2026-06-18 09:00:00,marketing,clicked,75181
CONTACT_00058133,C001948,CAMP_2026_MOVIE9,APP Push,2026-07-05 01:00:00,marketing,clicked,33618
CONTACT_00058134,C004171,CAMP_2026_FAMILY,微信公众号,2026-06-15 19:00:00,marketing,opened,81944
CONTACT_00058135,C005723,CAMP_2026_FAMILY,短信,2026-07-14 14:00:00,marketing,clicked,35953
CONTACT_00058136,C004022,CAMP_2026_618,电话外呼,2026-06-27 04:00:00,marketing,clicked,79474
CONTACT_00058137,C005393,CAMP_2026_CROSSBORDER,邮件,2026-07-16 02:00:00,marketing,sent,0
CONTACT_00058138,C002889,CAMP_2026_BACK_SCHOOL,邮件,2026-07-14 04:00:00,marketing,clicked,54619
CONTACT_00058139,C007619,CAMP_2026_SPORTS,电话外呼,2026-05-27 06:00:00,marketing,clicked,40454
CONTACT_00058140,C007793,CAMP_2026_DOUBLE11,微信公众号,2026-07-06 20:00:00,marketing,clicked,41608
CONTACT_00058141,C005852,CAMP_2026_MOVIE9,APP Push,2026-06-13 20:00:00,marketing,clicked,71388
CONTACT_00058142,C006012,CAMP_2026_BACK_SCHOOL,短信,2026-06-29 11:00:00,marketing,clicked,21439
CONTACT_00058143,C003619,CAMP_2026_WEDDING5,微信公众号,2026-06-04 10:00:00,marketing,sent,0
CONTACT_00058144,C000749,CAMP_2026_NATIONAL,APP Push,2026-06-10 11:00:00,marketing,clicked,72899
CONTACT_00058145,C002727,CAMP_2026_POINTS_BOOST,APP Push,2026-07-13 04:00:00,marketing,clicked,56074
CONTACT_00058146,C005576,CAMP_2026_SUMMER,APP Push,2026-06-30 12:00:00,marketing,clicked,22842
CONTACT_00058147,C002447,CAMP_2026_FAMILY,邮件,2026-04-18 06:00:00,marketing,clicked,55645
