cust_id,marketing_consent,personalization_consent,data_sharing_consent,sms_consent,phone_consent,email_consent,push_consent,wechat_consent,consent_updated_at,dnc_list,unsubscribe_channels,unsubscribe_at,complaint_count_90d,do_not_contact_signal,risk_level,blacklist_flag,value_level
C003902,True,True,False,True,False,True,True,True,2025-08-04,False,,,0,False,low,False,medium
C003903,True,True,True,True,False,False,True,True,2025-11-24,False,,,2,False,low,False,medium
C003904,True,True,False,False,False,True,True,True,2025-09-10,False,,,0,False,low,False,medium
C003905,True,True,True,True,True,True,True,True,2025-11-10,False,,,0,False,low,False,low
C003906,True,True,False,False,False,True,True,True,2026-03-01,False,,,0,False,low,False,medium
C003907,True,False,False,True,False,True,False,True,2026-02-27,False,,,0,False,low,False,medium
C003908,True,True,True,True,False,True,True,True,2026-06-17,False,,,0,False,low,False,high
C003909,True,True,False,True,False,False,True,False,2026-02-03,False,,,0,False,low,False,medium
C003910,True,True,True,False,False,True,True,True,2026-02-14,True,短信,2025-07-15,0,True,high,True,high
C003911,True,True,False,True,True,False,True,True,2026-07-07,False,,,0,False,low,False,low
C003912,True,True,True,True,True,True,True,True,2025-11-09,False,,,0,False,low,False,high
C003913,True,True,True,True,True,True,True,True,2026-04-19,False,,,0,False,low,False,high
C003914,True,True,True,True,False,True,True,True,2025-10-13,False,,,0,False,low,False,high
C003915,True,True,True,True,False,True,True,True,2026-04-18,False,,,0,False,low,False,low
C003916,True,True,True,False,True,True,True,True,2025-12-25,False,,,2,False,medium,False,medium
C003917,True,True,True,True,False,True,True,True,2026-06-23,False,,,0,False,low,False,medium
C003918,True,True,True,True,False,True,True,True,2025-12-29,False,,,0,False,low,False,high
C003919,True,True,True,True,False,False,True,True,2025-11-18,False,,,0,False,low,False,low
C003920,True,True,False,True,False,True,True,True,2026-06-18,False,,,0,False,low,False,high
C003921,True,True,True,True,True,True,True,True,2025-10-29,False,,,0,False,low,False,medium
C003922,True,False,True,True,False,True,True,True,2025-12-09,False,,,0,True,high,False,medium
C003923,True,True,True,True,False,True,True,False,2026-01-08,False,,,0,False,low,False,medium
C003924,True,True,True,True,False,False,True,True,2026-03-17,False,,,0,False,low,False,high
C003925,True,True,True,True,False,False,True,True,2026-05-21,False,,,0,False,low,False,medium
C003926,True,True,True,True,False,True,True,True,2025-09-03,False,,,0,False,medium,False,medium
C003927,True,True,False,False,False,True,True,True,2026-04-07,False,,,0,False,low,False,medium
C003928,True,True,True,True,False,True,False,True,2026-04-16,False,,,0,False,low,False,high
C003929,False,False,True,True,False,True,True,True,2025-09-16,False,,,0,False,low,False,medium
C003930,True,True,True,True,False,True,True,True,2026-05-31,False,,,0,False,low,False,low
C003931,True,True,True,True,True,False,True,True,2026-07-03,False,,,0,False,low,False,medium
C003932,True,True,True,True,True,True,True,True,2026-06-28,False,,,0,False,low,False,high
C003933,True,True,False,False,True,True,True,False,2026-07-06,True,,,0,True,high,True,medium
C003934,True,True,False,True,False,True,True,True,2026-04-07,False,,,0,False,medium,False,low
C003935,True,True,True,True,False,True,True,True,2026-01-07,False,,,0,False,low,False,high
C003936,True,True,False,False,False,True,True,False,2025-08-24,False,,,0,False,low,False,high
C003937,True,True,False,True,False,True,True,False,2025-08-27,False,,,0,False,low,False,high
C003938,True,True,True,True,True,True,True,False,2025-07-26,False,,,0,False,low,False,medium
C003939,True,True,True,True,False,True,True,False,2025-07-27,False,,,0,False,low,False,high
C003940,True,True,False,True,False,False,True,True,2025-10-05,False,,,0,False,low,False,high
C003941,True,True,True,True,False,False,True,True,2026-03-07,False,,,0,False,low,False,medium
C003942,True,True,False,True,False,False,True,True,2025-10-16,False,,,0,False,low,False,medium
C003943,True,True,True,False,True,True,True,True,2026-03-06,False,,,0,False,low,False,medium
C003944,False,True,False,True,False,False,True,True,2025-11-16,False,,,0,False,low,False,medium
C003945,True,True,True,True,True,False,True,True,2025-10-03,False,,,0,False,low,False,high
C003946,True,True,True,True,False,False,True,True,2026-03-16,False,,,0,False,low,False,high
C003947,True,True,False,False,True,True,True,True,2025-09-01,False,,,0,False,low,False,high
C003948,True,True,True,True,True,True,True,True,2026-03-30,False,,,0,False,low,False,medium
C003949,True,True,False,True,True,True,True,False,2025-08-15,False,,,0,False,low,False,medium
C003950,True,True,True,True,True,True,True,True,2026-02-11,False,,,0,False,low,False,medium
C003951,False,True,False,True,True,True,True,True,2025-08-23,False,,,0,False,low,False,high
C003952,True,False,False,True,True,True,True,True,2026-05-14,False,,,0,False,low,False,high
C003953,True,True,False,False,False,True,True,False,2026-05-25,False,,,0,False,high,False,medium
C003954,True,True,True,True,True,True,True,False,2026-07-01,False,,,0,False,low,False,medium
C003955,True,True,True,True,False,True,True,False,2025-11-14,False,,,0,False,medium,False,medium
C003956,True,True,True,True,False,True,False,True,2025-12-19,False,,,0,False,low,False,high
C003957,True,True,True,True,False,False,True,True,2026-04-05,False,,,0,False,low,False,low
C003958,True,True,True,True,False,False,True,True,2026-05-20,False,,,0,False,low,False,low
C003959,True,True,False,True,False,True,False,True,2025-08-16,False,,,0,False,low,False,high
C003960,True,False,True,True,False,True,False,True,2025-08-16,False,,,0,False,low,False,low
C003961,True,True,False,True,True,True,True,False,2026-04-18,False,,,0,False,low,False,high
C003962,False,False,True,True,True,False,True,False,2026-04-19,False,,,0,False,low,False,medium
C003963,True,True,True,True,False,True,False,True,2026-06-05,False,,,0,False,high,False,medium
C003964,True,True,True,True,False,True,True,True,2026-06-25,False,,,0,False,low,False,medium
C003965,True,True,False,True,True,True,True,True,2026-01-26,False,,,0,False,low,False,medium
C003966,True,True,True,True,True,False,True,True,2026-06-01,False,,,0,False,high,False,medium
C003967,True,True,True,True,True,True,True,False,2025-11-05,False,微信公众号,2025-08-26,0,False,low,False,high
C003968,True,True,True,True,False,False,True,True,2026-03-17,False,,,0,False,low,False,medium
C003969,True,True,True,True,True,True,True,True,2025-10-01,False,,,0,False,low,False,low
C003970,True,True,False,True,False,True,True,True,2025-07-31,False,,,0,True,high,False,high
C003971,True,False,True,True,True,True,True,True,2025-11-05,False,,,0,False,low,False,low
C003972,True,True,True,True,True,True,True,False,2026-03-22,False,,,0,False,medium,False,high
C003973,True,True,True,True,True,True,False,True,2026-05-19,False,,,0,False,low,False,high
C003974,True,True,True,True,False,True,True,False,2025-12-03,False,,,0,False,low,False,medium
C003975,True,True,True,True,False,True,True,True,2025-11-30,False,,,0,False,low,False,medium
C003976,True,True,False,True,False,True,True,False,2025-08-03,False,,,0,False,low,False,medium
C003977,True,True,True,False,False,False,True,False,2026-01-24,False,,,0,False,high,False,medium
C003978,True,True,False,True,True,False,True,True,2025-09-21,False,,,0,False,low,False,medium
C003979,True,True,True,True,True,True,True,True,2025-12-09,False,,,0,False,low,False,medium
C003980,True,True,False,False,False,False,True,True,2026-01-07,False,,,0,False,low,False,high
C003981,True,True,False,True,False,True,True,True,2026-06-03,False,,,0,False,medium,False,high
C003982,True,False,False,True,False,True,True,False,2025-09-29,False,,,0,False,medium,False,high
C003983,False,True,False,True,False,True,True,True,2026-07-01,False,,,0,False,low,False,medium
C003984,True,True,True,True,False,True,True,True,2026-07-05,False,,,0,False,low,False,medium
C003985,True,True,True,True,True,False,True,True,2025-12-27,False,,,0,False,low,False,high
C003986,True,True,True,True,False,False,True,False,2026-07-13,False,,,0,False,medium,False,high
C003987,True,True,True,False,True,True,True,True,2025-09-24,False,,,0,False,low,False,high
C003988,True,True,True,True,False,True,True,False,2025-11-09,True,,,0,True,high,True,medium
C003989,True,True,False,False,False,True,True,False,2026-03-09,False,,,0,False,low,False,medium
C003990,True,False,True,False,True,True,True,True,2025-10-14,False,,,0,False,low,False,medium
C003991,True,True,True,True,True,False,True,True,2025-07-29,False,,,0,False,medium,False,high
C003992,True,False,False,True,False,True,True,True,2026-04-12,False,,,0,False,low,False,medium
C003993,True,True,True,True,True,True,True,False,2025-11-17,False,,,0,False,low,False,high
C003994,True,True,True,True,True,False,True,False,2025-07-21,False,,,0,False,low,False,high
C003995,True,True,True,True,True,True,True,True,2025-08-29,False,,,0,False,low,False,medium
C003996,True,True,True,True,True,False,False,True,2025-10-08,False,,,0,False,low,False,low
C003997,True,False,True,False,False,True,True,True,2026-04-02,False,,,0,False,low,False,high
C003998,True,True,True,True,True,True,True,True,2026-05-12,False,,,0,False,low,False,medium
C003999,True,False,True,True,True,True,True,True,2026-03-25,False,,,0,False,low,False,low
C004000,True,True,True,True,False,True,True,False,2025-12-01,False,,,0,True,high,False,medium
C004001,True,True,False,True,False,False,True,False,2026-06-26,False,,,0,False,low,False,medium
C004002,True,True,False,True,False,False,True,True,2025-10-10,False,,,0,False,low,False,medium
C004003,True,True,True,False,False,True,True,True,2026-01-01,False,,,0,False,low,False,high
C004004,True,True,True,True,False,True,True,True,2026-03-18,False,,,0,False,medium,False,low
C004005,True,True,True,True,False,True,True,True,2025-11-11,False,,,0,False,low,False,medium
C004006,True,True,True,True,False,True,True,True,2026-05-20,False,,,0,False,low,False,high
C004007,True,True,False,True,False,False,True,True,2025-08-21,False,,,0,False,low,False,medium
C004008,True,True,True,False,True,False,True,False,2025-12-04,False,短信,2025-10-23,0,False,low,False,high
C004009,True,True,True,True,True,True,True,False,2026-07-14,False,,,0,False,low,False,medium
C004010,True,False,True,True,False,True,True,True,2026-04-18,False,,,0,False,low,False,high
C004011,True,True,True,True,True,True,True,True,2025-10-23,False,,,0,False,low,False,high
C004012,True,True,True,True,False,True,True,True,2025-12-24,False,,,0,False,high,False,high
C004013,True,True,True,True,False,True,True,True,2026-05-16,False,,,0,False,low,False,high
C004014,True,True,False,True,False,True,True,False,2025-12-03,True,,,0,True,high,True,low
C004015,True,True,False,False,False,True,True,True,2025-11-02,False,,,0,False,low,False,medium
C004016,True,True,False,True,False,True,True,False,2025-11-22,False,,,0,False,low,False,medium
C004017,True,True,True,True,False,True,True,False,2026-01-11,False,,,0,False,low,False,medium
C004018,True,True,True,True,False,True,True,True,2026-02-18,False,,,0,False,low,False,medium
C004019,True,True,True,False,True,False,False,True,2025-11-06,False,短信,2025-09-22,0,False,low,False,medium
C004020,True,False,False,True,False,False,True,True,2026-07-01,False,,,0,False,low,False,medium
C004021,True,True,True,True,False,True,True,False,2025-09-12,False,,,0,False,low,False,low
C004022,True,True,True,True,True,False,False,False,2026-07-15,False,,,0,False,medium,False,low
C004023,True,True,True,True,True,True,True,True,2026-05-30,False,,,0,False,low,False,low
C004024,True,True,True,True,False,True,True,True,2025-10-06,False,,,0,True,high,False,high
C004025,True,False,False,True,False,True,True,True,2025-10-05,False,,,0,False,low,False,high
C004026,True,False,True,True,False,True,False,True,2025-09-01,False,APP Push,2026-02-25,0,False,low,False,low
C004027,True,True,True,True,False,False,True,True,2026-01-30,False,,,0,False,low,False,medium
C004028,True,True,True,True,False,True,False,True,2026-01-24,True,,,0,True,high,True,low
C004029,True,False,False,True,False,False,True,True,2026-05-27,False,,,0,False,low,False,medium
C004030,True,True,False,True,False,True,True,False,2025-09-10,False,,,0,False,low,False,high
C004031,True,True,True,True,False,True,True,True,2026-07-02,False,,,0,False,low,False,high
C004032,True,True,False,True,False,True,True,False,2025-11-01,False,,,0,False,low,False,high
C004033,True,True,True,True,True,True,True,True,2026-02-23,False,,,0,False,low,False,high
C004034,True,True,True,True,False,True,True,False,2025-10-18,False,,,0,False,low,False,medium
C004035,True,True,False,True,False,True,True,True,2025-12-15,False,,,0,False,low,False,medium
C004036,True,True,False,True,False,False,True,False,2026-03-13,False,,,0,False,low,False,medium
C004037,True,True,True,False,False,True,True,True,2026-06-19,False,,,0,False,low,False,high
C004038,True,False,True,True,False,True,True,False,2026-02-14,False,,,0,False,low,False,low
C004039,True,True,True,False,False,False,True,False,2026-02-26,False,,,0,False,low,False,medium
C004040,True,True,False,True,True,True,True,True,2026-07-14,False,,,0,False,medium,False,high
C004041,True,False,True,True,False,True,True,False,2026-03-17,False,,,0,False,low,False,medium
C004042,True,True,True,False,False,True,True,True,2026-03-23,False,短信,2026-02-19,0,False,low,False,high
C004043,True,True,True,True,False,True,True,False,2025-10-01,False,,,0,False,high,False,high
C004044,True,True,False,False,True,True,True,False,2026-04-16,True,,,0,True,high,True,medium
C004045,True,True,True,True,False,True,True,True,2026-04-25,False,,,0,False,low,False,high
C004046,True,True,True,True,True,False,True,True,2025-09-29,True,,,0,True,high,True,medium
C004047,True,True,True,True,True,False,True,True,2025-09-04,False,,,0,False,low,False,high
C004048,True,False,True,True,False,True,False,True,2025-11-07,False,,,0,False,high,False,medium
C004049,True,False,True,True,False,False,False,False,2026-05-23,False,,,0,False,low,False,medium
C004050,True,True,True,True,False,True,True,True,2026-04-10,False,,,0,False,low,False,medium
