contact_id,cust_id,campaign_id,channel,contact_time,contact_type,status,response_time_sec,cost
CONTACT_00072024,C006631,CAMP_2026_POINTS_BOOST,手机银行APP内消息,2026-06-26 06:40:00,marketing,bounced,0,0.01
CONTACT_00072025,C002444,CAMP_2026_SPORTS,手机银行APP内消息,2026-05-30 15:23:00,marketing,opened,24003,0.01
CONTACT_00072026,C005305,CAMP_2026_NEWUSER,短信,2026-06-07 21:56:00,marketing,unsubscribed,0,0.06
CONTACT_00072027,C001734,CAMP_2026_WOMEN,邮件,2026-06-26 06:20:00,marketing,opened,13343,0.01
CONTACT_00072028,C004888,CAMP_2026_CAMPUS,邮件,2026-06-11 11:42:00,marketing,delivered,0,0.01
CONTACT_00072029,C003159,CAMP_2026_618,微信公众号,2026-04-23 21:55:00,marketing,opened,26397,0.03
CONTACT_00072030,C006933,CAMP_2026_618,APP Push,2026-05-06 06:57:00,marketing,opened,50741,0.02
CONTACT_00072031,C000259,CAMP_2026_REFERRAL,电话外呼,2026-04-16 11:33:00,marketing,unsubscribed,0,2.5
CONTACT_00072032,C003926,,邮件,2026-07-02 01:23:00,transactional,opened,23933,0.01
CONTACT_00072033,C007037,CAMP_2026_CROSSBORDER,短信,2026-05-27 19:31:00,marketing,opened,28592,0.06
CONTACT_00072034,C002879,CAMP_2026_DOUBLE11,微信公众号,2026-06-21 13:39:00,marketing,unsubscribed,0,0.03
CONTACT_00072035,C000035,CAMP_2026_NYE,微信公众号,2026-07-02 18:59:00,marketing,opened,79844,0.03
CONTACT_00072036,C007781,CAMP_2026_WEDDING5,电话外呼,2026-07-07 10:39:00,marketing,unsubscribed,0,2.5
CONTACT_00072037,C007349,CAMP_2026_NATIONAL,APP Push,2026-06-26 19:22:00,marketing,bounced,0,0.02
CONTACT_00072038,C001403,CAMP_2026_DOUBLE11,邮件,2026-05-30 07:04:00,marketing,opened,15875,0.01
CONTACT_00072039,C002604,CAMP_2026_CROSSBORDER,APP Push,2026-07-10 09:37:00,marketing,opened,33882,0.02
CONTACT_00072040,C005748,CAMP_2026_FAMILY,短信,2026-07-10 01:11:00,marketing,opened,55186,0.06
CONTACT_00072041,C007851,CAMP_2026_FAMILY,APP Push,2026-05-06 04:14:00,marketing,opened,20756,0.02
CONTACT_00072042,C001416,CAMP_2026_CLOUD_FLASH,邮件,2026-05-21 17:33:00,marketing,delivered,0,0.01
CONTACT_00072043,C004402,CAMP_2026_REFERRAL,邮件,2026-07-14 03:58:00,marketing,delivered,0,0.01
CONTACT_00072044,C006353,CAMP_2026_WOMEN,电话外呼,2026-07-12 11:29:00,marketing,opened,14513,2.5
CONTACT_00072045,C001334,CAMP_2026_NYE,短信,2026-06-12 00:42:00,marketing,unsubscribed,0,0.06
CONTACT_00072046,C006434,CAMP_2026_CLOUD_FLASH,APP Push,2026-06-14 14:38:00,marketing,opened,34039,0.02
CONTACT_00072047,C002552,CAMP_2026_SPORTS,电话外呼,2026-06-28 04:20:00,marketing,unsubscribed,0,2.5
CONTACT_00072048,C005111,CAMP_2026_SUMMER,手机银行APP内消息,2026-07-08 08:38:00,marketing,opened,77154,0.01
CONTACT_00072049,C001511,CAMP_2026_BACK_SCHOOL,邮件,2026-07-02 20:05:00,marketing,opened,75725,0.01
CONTACT_00072050,C004220,CAMP_2026_APPLEPAY,手机银行APP内消息,2026-06-18 15:39:00,marketing,clicked,37153,0.01
CONTACT_00072051,C006974,,短信,2026-07-07 11:26:00,service,clicked,83778,0.06
CONTACT_00072052,C003286,CAMP_2026_REFERRAL,电话外呼,2026-07-11 01:11:00,marketing,opened,17584,2.5
CONTACT_00072053,C002513,CAMP_2026_POINTS_BOOST,短信,2026-07-14 23:04:00,marketing,opened,82396,0.06
CONTACT_00072054,C002518,CAMP_2026_GREEN,APP Push,2026-07-14 17:53:00,marketing,opened,13139,0.02
CONTACT_00072055,C006050,CAMP_2026_CAMPUS,APP Push,2026-07-14 01:31:00,marketing,clicked,3300,0.02
CONTACT_00072056,C007378,CAMP_2026_POINTS_BOOST,APP Push,2026-07-12 02:13:00,marketing,unsubscribed,0,0.02
CONTACT_00072057,C007089,CAMP_2026_REFERRAL,微信公众号,2026-06-28 01:31:00,marketing,opened,11873,0.03
CONTACT_00072058,C006378,CAMP_2026_NATIONAL,微信公众号,2026-07-02 18:17:00,marketing,opened,46042,0.03
CONTACT_00072059,C006677,CAMP_2026_SPRING_TRAVEL,手机银行APP内消息,2026-05-18 08:38:00,marketing,unsubscribed,0,0.01
CONTACT_00072060,C004195,CAMP_2026_AI_TOKEN,短信,2026-07-08 06:23:00,marketing,clicked,74072,0.06
CONTACT_00072061,C001675,CAMP_2026_DOUBLE11,电话外呼,2026-07-12 15:31:00,marketing,opened,13039,2.5
CONTACT_00072062,C000763,CAMP_2026_BACK_SCHOOL,邮件,2026-06-11 04:51:00,marketing,opened,21415,0.01
CONTACT_00072063,C001744,CAMP_2026_AI_TOKEN,邮件,2026-07-09 01:16:00,marketing,opened,61968,0.01
CONTACT_00072064,C001015,CAMP_2026_DORMANT,短信,2026-07-10 10:54:00,marketing,unsubscribed,0,0.06
CONTACT_00072065,C005824,CAMP_2026_DOUBLE11,手机银行APP内消息,2026-07-11 22:58:00,marketing,bounced,0,0.01
CONTACT_00072066,C005852,CAMP_2026_DOUBLE11,短信,2026-07-04 02:17:00,marketing,bounced,0,0.06
CONTACT_00072067,C000421,CAMP_2026_BIRTHDAY,短信,2026-06-09 05:59:00,marketing,bounced,0,0.06
CONTACT_00072068,C000636,CAMP_2026_NATIONAL,APP Push,2026-07-09 18:18:00,marketing,clicked,15802,0.02
CONTACT_00072069,C004559,CAMP_2026_DOUBLE11,短信,2026-07-03 21:07:00,marketing,bounced,0,0.06
CONTACT_00072070,C001847,,APP Push,2026-07-11 19:36:00,transactional,bounced,0,0.02
CONTACT_00072071,C007481,CAMP_2026_GREEN,微信公众号,2026-05-29 04:40:00,marketing,opened,29567,0.03
CONTACT_00072072,C001271,CAMP_2026_CLOUD_FLASH,邮件,2026-06-25 02:16:00,marketing,unsubscribed,0,0.01
CONTACT_00072073,C007120,CAMP_2026_DORMANT,电话外呼,2026-07-01 08:58:00,marketing,clicked,14584,2.5
CONTACT_00072074,C000499,CAMP_2026_FAMILY,APP Push,2026-06-29 06:08:00,marketing,opened,60112,0.02
CONTACT_00072075,C006291,CAMP_2026_SUMMER,邮件,2026-06-23 15:54:00,marketing,opened,13622,0.01
CONTACT_00072076,C006888,CAMP_2026_CAMPUS,微信公众号,2026-07-13 23:17:00,marketing,opened,3759,0.03
CONTACT_00072077,C007123,CAMP_2026_DORMANT,微信公众号,2026-04-24 04:21:00,marketing,opened,32996,0.03
CONTACT_00072078,C007751,CAMP_2026_DORMANT,APP Push,2026-07-02 03:32:00,marketing,opened,41791,0.02
CONTACT_00072079,C006430,CAMP_2026_UPGRADE,邮件,2026-06-22 09:05:00,marketing,opened,840,0.01
CONTACT_00072080,C004239,CAMP_2026_AI_TOKEN,邮件,2026-07-06 20:56:00,marketing,opened,25063,0.01
CONTACT_00072081,C005080,CAMP_2026_APPLEPAY,APP Push,2026-07-04 19:20:00,marketing,opened,2181,0.02
CONTACT_00072082,C004587,CAMP_2026_WOMEN,微信公众号,2026-04-16 06:31:00,marketing,bounced,0,0.03
CONTACT_00072083,C003934,CAMP_2026_REFERRAL,手机银行APP内消息,2026-05-04 13:16:00,marketing,opened,78648,0.01
CONTACT_00072084,C004577,CAMP_2026_POINTS_BOOST,邮件,2026-06-07 10:55:00,marketing,delivered,0,0.01
CONTACT_00072085,C006235,CAMP_2026_SPORTS,微信公众号,2026-06-17 10:41:00,marketing,clicked,63063,0.03
CONTACT_00072086,C001314,CAMP_2026_REFERRAL,邮件,2026-07-13 20:27:00,marketing,clicked,26297,0.01
CONTACT_00072087,C000334,CAMP_2026_NATIONAL,APP Push,2026-06-18 18:43:00,marketing,opened,41171,0.02
CONTACT_00072088,C000094,CAMP_2026_WEDDING5,APP Push,2026-07-08 14:29:00,marketing,opened,46505,0.02
CONTACT_00072089,C004350,CAMP_2026_CLOUD_FLASH,邮件,2026-07-11 10:34:00,marketing,clicked,43386,0.01
CONTACT_00072090,C001203,CAMP_2026_POINTS_BOOST,微信公众号,2026-07-08 00:43:00,marketing,unsubscribed,0,0.03
CONTACT_00072091,C004063,CAMP_2026_DORMANT,电话外呼,2026-06-26 10:23:00,marketing,opened,56267,2.5
CONTACT_00072092,C001736,,手机银行APP内消息,2026-06-30 15:34:00,transactional,clicked,80722,0.01
CONTACT_00072093,C001637,CAMP_2026_BACK_SCHOOL,微信公众号,2026-07-01 16:34:00,marketing,clicked,27876,0.03
CONTACT_00072094,C005122,CAMP_2026_CLOUD_FLASH,短信,2026-06-23 18:15:00,marketing,clicked,84547,0.06
CONTACT_00072095,C004840,CAMP_2026_SPRINGFEST,APP Push,2026-07-09 17:43:00,marketing,opened,74614,0.02
CONTACT_00072096,C000015,CAMP_2026_CROSSBORDER,手机银行APP内消息,2026-07-06 16:15:00,marketing,opened,83945,0.01
CONTACT_00072097,C001452,,电话外呼,2026-06-09 12:28:00,service,bounced,0,2.5
CONTACT_00072098,C005819,,微信公众号,2026-05-28 16:12:00,service,delivered,0,0.03
CONTACT_00072099,C006018,,短信,2026-06-26 08:59:00,transactional,unsubscribed,0,0.06
CONTACT_00072100,C005491,CAMP_2026_SPRINGFEST,邮件,2026-07-13 17:56:00,marketing,unsubscribed,0,0.01
CONTACT_00072101,C003719,CAMP_2026_REFERRAL,手机银行APP内消息,2026-07-13 00:21:00,marketing,opened,50893,0.01
CONTACT_00072102,C006388,CAMP_2026_DORMANT,短信,2026-07-12 22:42:00,marketing,unsubscribed,0,0.06
CONTACT_00072103,C002446,,短信,2026-06-09 03:21:00,service,opened,10336,0.06
CONTACT_00072104,C003298,CAMP_2026_WOMEN,APP Push,2026-06-12 02:59:00,marketing,bounced,0,0.02
CONTACT_00072105,C006981,,电话外呼,2026-06-28 21:59:00,service,opened,37210,2.5
CONTACT_00072106,C003314,CAMP_2026_CROSSBORDER,微信公众号,2026-07-07 05:07:00,marketing,opened,84531,0.03
CONTACT_00072107,C005681,,APP Push,2026-06-12 01:19:00,transactional,opened,20244,0.02
CONTACT_00072108,C004808,,微信公众号,2026-07-09 18:42:00,transactional,delivered,0,0.03
CONTACT_00072109,C007905,,APP Push,2026-07-02 14:53:00,transactional,bounced,0,0.02
CONTACT_00072110,C000098,CAMP_2026_DORMANT,电话外呼,2026-05-21 09:30:00,marketing,opened,75533,2.5
CONTACT_00072111,C005693,CAMP_2026_MOVIE9,短信,2026-07-11 22:38:00,marketing,clicked,62458,0.06
CONTACT_00072112,C005522,CAMP_2026_NATIONAL,APP Push,2026-06-23 03:34:00,marketing,clicked,38259,0.02
CONTACT_00072113,C003375,CAMP_2026_DORMANT,APP Push,2026-07-13 04:20:00,marketing,unsubscribed,0,0.02
CONTACT_00072114,C005544,CAMP_2026_618,手机银行APP内消息,2026-07-09 08:06:00,marketing,clicked,28377,0.01
CONTACT_00072115,C002420,CAMP_2026_GREEN,电话外呼,2026-06-02 08:31:00,marketing,opened,64375,2.5
CONTACT_00072116,C004505,CAMP_2026_SPORTS,短信,2026-07-01 13:18:00,marketing,bounced,0,0.06
CONTACT_00072117,C000492,,手机银行APP内消息,2026-06-22 13:37:00,transactional,opened,38012,0.01
CONTACT_00072118,C000989,CAMP_2026_SPRINGFEST,电话外呼,2026-07-11 18:33:00,marketing,unsubscribed,0,2.5
CONTACT_00072119,C005315,CAMP_2026_NATIONAL,微信公众号,2026-06-25 00:07:00,marketing,opened,46404,0.03
CONTACT_00072120,C004515,CAMP_2026_UPGRADE,短信,2026-07-13 12:46:00,marketing,unsubscribed,0,0.06
CONTACT_00072121,C003455,CAMP_2026_WOMEN,邮件,2026-06-15 10:09:00,marketing,clicked,15753,0.01
CONTACT_00072122,C004490,CAMP_2026_UPGRADE,微信公众号,2026-06-30 05:38:00,marketing,opened,31019,0.03
CONTACT_00072123,C001934,CAMP_2026_NYE,APP Push,2026-06-16 15:32:00,marketing,delivered,0,0.02
CONTACT_00072124,C004927,CAMP_2026_NATIONAL,电话外呼,2026-06-30 12:59:00,marketing,clicked,37228,2.5
CONTACT_00072125,C000024,CAMP_2026_AI_TOKEN,短信,2026-06-17 05:03:00,marketing,clicked,11874,0.06
CONTACT_00072126,C005739,CAMP_2026_UPGRADE,电话外呼,2026-06-30 07:42:00,marketing,delivered,0,2.5
CONTACT_00072127,C000348,CAMP_2026_SPRINGFEST,邮件,2026-05-19 19:37:00,marketing,clicked,64461,0.01
CONTACT_00072128,C000572,CAMP_2026_SPRINGFEST,手机银行APP内消息,2026-05-27 06:00:00,marketing,bounced,0,0.01
CONTACT_00072129,C005807,CAMP_2026_SPRING_TRAVEL,短信,2026-06-20 10:50:00,marketing,delivered,0,0.06
CONTACT_00072130,C007422,CAMP_2026_SPORTS,微信公众号,2026-07-12 17:28:00,marketing,opened,38124,0.03
CONTACT_00072131,C004433,CAMP_2026_POINTS_BOOST,手机银行APP内消息,2026-05-12 12:40:00,marketing,opened,32266,0.01
CONTACT_00072132,C004752,CAMP_2026_WOMEN,微信公众号,2026-07-14 07:20:00,marketing,clicked,23076,0.03
CONTACT_00072133,C006341,CAMP_2026_SPRING_TRAVEL,邮件,2026-07-13 08:12:00,marketing,opened,60028,0.01
CONTACT_00072134,C005147,CAMP_2026_SPORTS,邮件,2026-06-02 02:03:00,marketing,bounced,0,0.01
CONTACT_00072135,C004459,CAMP_2026_AI_TOKEN,电话外呼,2026-06-21 07:29:00,marketing,opened,18477,2.5
CONTACT_00072136,C005167,CAMP_2026_SPRING_TRAVEL,手机银行APP内消息,2026-06-18 23:37:00,marketing,opened,5727,0.01
CONTACT_00072137,C003884,CAMP_2026_MOVIE9,邮件,2026-07-02 21:52:00,marketing,opened,23023,0.01
CONTACT_00072138,C002381,CAMP_2026_CAMPUS,短信,2026-07-04 14:08:00,marketing,clicked,66726,0.06
CONTACT_00072139,C003509,CAMP_2026_APPLEPAY,手机银行APP内消息,2026-07-05 05:31:00,marketing,delivered,0,0.01
CONTACT_00072140,C003361,,微信公众号,2026-07-14 04:29:00,service,clicked,20155,0.03
CONTACT_00072141,C005873,CAMP_2026_NYE,电话外呼,2026-07-11 15:16:00,marketing,clicked,77542,2.5
CONTACT_00072142,C002306,,APP Push,2026-07-10 12:37:00,service,delivered,0,0.02
CONTACT_00072143,C006380,CAMP_2026_WEDDING5,微信公众号,2026-06-05 10:22:00,marketing,opened,50982,0.03
CONTACT_00072144,C002757,CAMP_2026_SPORTS,APP Push,2026-07-04 18:38:00,marketing,opened,81653,0.02
CONTACT_00072145,C007138,CAMP_2026_SUMMER,短信,2026-06-23 19:55:00,marketing,opened,132,0.06
CONTACT_00072146,C005348,CAMP_2026_WOMEN,手机银行APP内消息,2026-06-18 20:41:00,marketing,opened,68651,0.01
CONTACT_00072147,C007278,CAMP_2026_REFERRAL,短信,2026-05-18 13:34:00,marketing,unsubscribed,0,0.06
CONTACT_00072148,C000106,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-06-26 00:08:00,marketing,opened,75210,2.5
CONTACT_00072149,C007200,CAMP_2026_BIRTHDAY,APP Push,2026-07-08 14:31:00,marketing,bounced,0,0.02
CONTACT_00072150,C005046,,邮件,2026-07-04 09:05:00,service,opened,20300,0.01
CONTACT_00072151,C001949,CAMP_2026_SPORTS,APP Push,2026-06-16 04:51:00,marketing,opened,46077,0.02
CONTACT_00072152,C000648,CAMP_2026_CAMPUS,短信,2026-07-13 17:28:00,marketing,bounced,0,0.06
CONTACT_00072153,C006159,CAMP_2026_NEWUSER,手机银行APP内消息,2026-07-05 22:13:00,marketing,clicked,26211,0.01
CONTACT_00072154,C003890,CAMP_2026_SPORTS,电话外呼,2026-07-12 02:38:00,marketing,bounced,0,2.5
CONTACT_00072155,C001445,CAMP_2026_BIRTHDAY,APP Push,2026-07-13 05:05:00,marketing,opened,72412,0.02
CONTACT_00072156,C004257,CAMP_2026_CLOUD_FLASH,短信,2026-06-12 21:43:00,marketing,unsubscribed,0,0.06
CONTACT_00072157,C003520,CAMP_2026_CROSSBORDER,短信,2026-07-12 20:22:00,marketing,unsubscribed,0,0.06
CONTACT_00072158,C007796,CAMP_2026_NATIONAL,电话外呼,2026-06-30 19:21:00,marketing,clicked,43578,2.5
CONTACT_00072159,C004860,CAMP_2026_GREEN,APP Push,2026-06-03 06:14:00,marketing,opened,39067,0.02
CONTACT_00072160,C007511,CAMP_2026_DOUBLE11,手机银行APP内消息,2026-07-10 05:55:00,marketing,sent,0,0.01
CONTACT_00072161,C005348,CAMP_2026_AI_TOKEN,APP Push,2026-05-15 11:56:00,marketing,clicked,14000,0.02
CONTACT_00072162,C003015,CAMP_2026_WEDDING5,微信公众号,2026-05-16 21:42:00,marketing,opened,37243,0.03
CONTACT_00072163,C004863,CAMP_2026_DOUBLE11,邮件,2026-06-25 06:49:00,marketing,delivered,0,0.01
CONTACT_00072164,C002314,,邮件,2026-06-23 05:42:00,transactional,opened,41510,0.01
CONTACT_00072165,C007696,CAMP_2026_BIRTHDAY,微信公众号,2026-07-10 17:45:00,marketing,opened,57770,0.03
CONTACT_00072166,C001748,CAMP_2026_POINTS_BOOST,手机银行APP内消息,2026-07-10 18:20:00,marketing,opened,36507,0.01
CONTACT_00072167,C003262,CAMP_2026_DORMANT,手机银行APP内消息,2026-07-03 15:44:00,marketing,clicked,24586,0.01
CONTACT_00072168,C002269,CAMP_2026_BACK_SCHOOL,邮件,2026-07-07 23:27:00,marketing,unsubscribed,0,0.01
CONTACT_00072169,C000504,CAMP_2026_GREEN,短信,2026-06-30 05:22:00,marketing,bounced,0,0.06
CONTACT_00072170,C005645,,短信,2026-06-21 14:27:00,service,opened,60124,0.06
CONTACT_00072171,C005403,CAMP_2026_WEDDING5,微信公众号,2026-07-02 11:09:00,marketing,clicked,5128,0.03
CONTACT_00072172,C005676,CAMP_2026_UPGRADE,电话外呼,2026-07-10 19:22:00,marketing,sent,0,2.5
CONTACT_00072173,C004915,CAMP_2026_618,短信,2026-06-04 13:05:00,marketing,opened,68724,0.06
CONTACT_00072174,C004747,CAMP_2026_NATIONAL,微信公众号,2026-06-11 23:18:00,marketing,opened,11787,0.03
CONTACT_00072175,C004598,CAMP_2026_CAMPUS,电话外呼,2026-07-13 21:03:00,marketing,delivered,0,2.5
CONTACT_00072176,C005266,CAMP_2026_MOVIE9,邮件,2026-06-22 13:02:00,marketing,opened,38611,0.01
CONTACT_00072177,C007928,,APP Push,2026-07-06 19:52:00,service,sent,0,0.02
CONTACT_00072178,C004081,CAMP_2026_SPRINGFEST,手机银行APP内消息,2026-07-03 10:17:00,marketing,clicked,67565,0.01
CONTACT_00072179,C002071,CAMP_2026_SPORTS,电话外呼,2026-07-01 05:48:00,marketing,delivered,0,2.5
CONTACT_00072180,C002826,CAMP_2026_DORMANT,微信公众号,2026-05-12 18:02:00,marketing,delivered,0,0.03
CONTACT_00072181,C000716,CAMP_2026_UPGRADE,短信,2026-06-28 23:22:00,marketing,unsubscribed,0,0.06
CONTACT_00072182,C006510,CAMP_2026_DOUBLE11,APP Push,2026-06-22 15:00:00,marketing,unsubscribed,0,0.02
CONTACT_00072183,C006080,CAMP_2026_CAMPUS,邮件,2026-07-13 09:05:00,marketing,opened,28278,0.01
CONTACT_00072184,C006056,CAMP_2026_DORMANT,APP Push,2026-04-26 01:38:00,marketing,clicked,14457,0.02
CONTACT_00072185,C000253,,邮件,2026-05-21 16:30:00,transactional,opened,39252,0.01
CONTACT_00072186,C001480,CAMP_2026_MOVIE9,短信,2026-07-14 01:49:00,marketing,opened,85961,0.06
CONTACT_00072187,C001161,CAMP_2026_CLOUD_FLASH,电话外呼,2026-07-04 12:50:00,marketing,clicked,15193,2.5
CONTACT_00072188,C005381,,电话外呼,2026-07-08 19:23:00,service,unsubscribed,0,2.5
CONTACT_00072189,C001016,CAMP_2026_MOVIE9,微信公众号,2026-05-25 15:35:00,marketing,clicked,61731,0.03
CONTACT_00072190,C002013,CAMP_2026_SPRINGFEST,电话外呼,2026-05-03 06:10:00,marketing,opened,34146,2.5
CONTACT_00072191,C004737,CAMP_2026_NYE,短信,2026-05-13 00:37:00,marketing,delivered,0,0.06
CONTACT_00072192,C005290,CAMP_2026_CROSSBORDER,电话外呼,2026-06-07 08:18:00,marketing,opened,80493,2.5
CONTACT_00072193,C002807,CAMP_2026_GREEN,APP Push,2026-04-16 02:54:00,marketing,clicked,660,0.02
CONTACT_00072194,C004682,CAMP_2026_DORMANT,短信,2026-05-17 04:45:00,marketing,opened,29342,0.06
CONTACT_00072195,C000404,CAMP_2026_CLOUD_FLASH,微信公众号,2026-05-27 03:37:00,marketing,clicked,27167,0.03
CONTACT_00072196,C004837,CAMP_2026_MOVIE9,微信公众号,2026-07-01 15:32:00,marketing,opened,12934,0.03
CONTACT_00072197,C006049,CAMP_2026_BACK_SCHOOL,电话外呼,2026-07-05 17:43:00,marketing,delivered,0,2.5
CONTACT_00072198,C006542,CAMP_2026_618,电话外呼,2026-05-01 00:47:00,marketing,clicked,66919,2.5
CONTACT_00072199,C003418,CAMP_2026_618,电话外呼,2026-07-05 11:38:00,marketing,opened,32942,2.5
CONTACT_00072200,C005562,CAMP_2026_SPRING_TRAVEL,微信公众号,2026-07-07 07:24:00,marketing,bounced,0,0.03
CONTACT_00072201,C004544,CAMP_2026_AI_TOKEN,微信公众号,2026-06-27 02:42:00,marketing,bounced,0,0.03
CONTACT_00072202,C005241,CAMP_2026_POINTS_BOOST,手机银行APP内消息,2026-06-05 13:08:00,marketing,opened,51658,0.01
CONTACT_00072203,C004662,CAMP_2026_AI_TOKEN,微信公众号,2026-07-13 05:39:00,marketing,bounced,0,0.03
CONTACT_00072204,C001922,CAMP_2026_BACK_SCHOOL,电话外呼,2026-06-26 19:26:00,marketing,opened,41701,2.5
CONTACT_00072205,C004255,CAMP_2026_SPRING_TRAVEL,电话外呼,2026-06-14 13:10:00,marketing,delivered,0,2.5
CONTACT_00072206,C006402,CAMP_2026_NEWUSER,短信,2026-06-23 19:10:00,marketing,opened,42394,0.06
CONTACT_00072207,C007759,CAMP_2026_SPRINGFEST,手机银行APP内消息,2026-06-29 08:11:00,marketing,clicked,85364,0.01
CONTACT_00072208,C006670,CAMP_2026_POINTS_BOOST,电话外呼,2026-04-16 22:35:00,marketing,clicked,70325,2.5
CONTACT_00072209,C004136,CAMP_2026_CLOUD_FLASH,电话外呼,2026-07-05 17:55:00,marketing,clicked,81713,2.5
CONTACT_00072210,C001727,CAMP_2026_AI_TOKEN,微信公众号,2026-06-16 15:52:00,marketing,opened,32009,0.03
CONTACT_00072211,C005816,CAMP_2026_NYE,APP Push,2026-07-08 19:34:00,marketing,clicked,10097,0.02
CONTACT_00072212,C002541,CAMP_2026_POINTS_BOOST,手机银行APP内消息,2026-05-23 06:48:00,marketing,delivered,0,0.01
CONTACT_00072213,C006519,CAMP_2026_FAMILY,微信公众号,2026-07-09 17:26:00,marketing,unsubscribed,0,0.03
CONTACT_00072214,C004703,CAMP_2026_UPGRADE,邮件,2026-06-19 20:08:00,marketing,opened,19637,0.01
CONTACT_00072215,C007363,CAMP_2026_SPORTS,邮件,2026-07-03 19:10:00,marketing,opened,5730,0.01
CONTACT_00072216,C000704,CAMP_2026_NEWUSER,微信公众号,2026-07-12 05:34:00,marketing,unsubscribed,0,0.03
CONTACT_00072217,C001375,CAMP_2026_SPRINGFEST,邮件,2026-07-08 00:02:00,marketing,delivered,0,0.01
CONTACT_00072218,C002486,CAMP_2026_SPORTS,微信公众号,2026-06-26 20:43:00,marketing,opened,59531,0.03
CONTACT_00072219,C002145,CAMP_2026_DOUBLE11,微信公众号,2026-07-09 13:09:00,marketing,opened,21650,0.03
CONTACT_00072220,C001838,CAMP_2026_BACK_SCHOOL,电话外呼,2026-05-20 18:12:00,marketing,opened,83884,2.5
CONTACT_00072221,C004439,CAMP_2026_BACK_SCHOOL,电话外呼,2026-06-30 18:48:00,marketing,unsubscribed,0,2.5
CONTACT_00072222,C007700,CAMP_2026_CROSSBORDER,电话外呼,2026-07-08 03:34:00,marketing,clicked,40476,2.5
CONTACT_00072223,C003927,CAMP_2026_MOVIE9,电话外呼,2026-07-05 05:31:00,marketing,clicked,68443,2.5
CONTACT_00072224,C004345,CAMP_2026_MOVIE9,微信公众号,2026-06-30 06:44:00,marketing,unsubscribed,0,0.03
CONTACT_00072225,C007592,CAMP_2026_SPORTS,APP Push,2026-06-09 09:28:00,marketing,opened,3112,0.02
CONTACT_00072226,C001319,CAMP_2026_WEDDING5,手机银行APP内消息,2026-06-24 03:39:00,marketing,delivered,0,0.01
CONTACT_00072227,C004497,CAMP_2026_BACK_SCHOOL,手机银行APP内消息,2026-07-13 08:17:00,marketing,clicked,57380,0.01
CONTACT_00072228,C002036,,邮件,2026-05-29 16:15:00,service,opened,18220,0.01
CONTACT_00072229,C007810,CAMP_2026_APPLEPAY,手机银行APP内消息,2026-06-23 16:25:00,marketing,opened,20771,0.01
CONTACT_00072230,C007739,CAMP_2026_BACK_SCHOOL,手机银行APP内消息,2026-07-09 16:15:00,marketing,opened,22130,0.01
CONTACT_00072231,C005523,CAMP_2026_UPGRADE,邮件,2026-06-09 01:27:00,marketing,delivered,0,0.01
CONTACT_00072232,C007483,,手机银行APP内消息,2026-05-20 20:05:00,transactional,opened,74209,0.01
CONTACT_00072233,C001772,CAMP_2026_POINTS_BOOST,微信公众号,2026-04-26 20:15:00,marketing,opened,22590,0.03
